id,nh3,crwc,c10h16
SCH-2011-07-24,6.313706e-10,1.1904681e-06,1.2435414e-09
SCH-2011-07-25,5.584121e-10,1.4267937e-06,1.3080722e-09
SCH-2011-07-26,5.265732e-10,1.6367412e-06,1.049807e-08
SCH-2011-07-27,5.816627e-10,1.0025518e-06,7.907405e-09
SCH-2011-07-28,6.635621e-10,2.8677778e-07,4.6330944e-09
SCH-2011-07-29,7.148109e-10,2.6286148e-06,3.6998673e-09
SCH-2011-07-30,8.32419e-10,2.3408732e-06,9.956014e-10
SCH-2011-07-31,7.682522e-10,3.5556454e-08,1.2168574e-09
SCH-2011-08-01,7.401118e-10,4.9754187e-09,1.9120074e-09
SCH-2011-08-02,7.694436e-10,0.0,4.494095e-09
SCH-2011-08-03,7.281318e-10,2.152707e-06,8.00502e-09
SCH-2011-08-04,7.534327e-10,5.2380625e-07,1.8364344e-09
SCH-2011-08-05,6.705305e-10,4.5292777e-06,2.3276232e-09
SCH-2011-08-06,5.7105937e-10,8.688062e-07,4.7924624e-09
SCH-2011-08-07,8.0657503e-10,1.9549158e-05,1.404933e-09
SCH-2011-08-08,6.8931816e-10,7.6022815e-07,1.4323015e-09
SCH-2011-08-09,8.9541374e-10,9.954617e-07,1.1701086e-09
SCH-2011-08-10,5.7385247e-10,2.957238e-07,3.8752104e-09
SCH-2011-08-11,5.842724e-10,0.0,9.5293435e-09
SCH-2011-08-12,8.483524e-10,2.6777636e-06,3.4743866e-09
SCH-2011-08-13,7.3002826e-10,5.060465e-08,2.576159e-09
SCH-2011-08-14,7.1655815e-10,1.2246094e-06,1.5759625e-08
SCH-2011-08-15,7.8257356e-10,7.69407e-06,2.389479e-09
SCH-2011-08-16,5.906466e-10,3.167877e-07,1.0367378e-08
SCH-2011-08-17,7.5167284e-10,0.0,7.567264e-09
SCH-2011-08-18,6.2116745e-10,0.0,5.0076565e-09
SCH-2011-08-19,8.374055e-10,1.1126188e-08,1.4910956e-09
SCH-2011-08-20,9.44018e-10,3.0406454e-08,2.7792424e-09
SCH-2011-08-21,6.63948e-10,0.0,1.583023e-08
SCH-2011-08-22,6.372491e-10,0.0,1.1397992e-08
SCH-2011-08-23,7.317962e-10,0.0,8.955803e-09
SCH-2011-08-24,7.565288e-10,8.962161e-09,1.0506591e-08
SCH-2011-08-25,6.485361e-10,0.0,2.7640081e-09
SCH-2011-08-26,7.989404e-10,1.6854383e-06,2.3504427e-09
SCH-2011-08-27,6.2038985e-10,7.916107e-06,7.6132334e-10
SCH-2011-08-28,7.4017625e-10,1.7070647e-09,1.6016587e-09
SCH-2011-08-29,7.4446904e-10,1.7070647e-09,6.0918173e-09
SCH-2011-08-30,7.048616e-10,5.371362e-08,2.5209441e-09
SCH-2011-08-31,1.0317616e-09,0.0,2.9374188e-09
SCH-2011-09-01,7.9786094e-10,1.6977015e-06,6.0184595e-09
SCH-2011-09-02,6.4725203e-10,8.406969e-09,1.552894e-08
SCH-2011-09-03,6.343279e-10,0.0,8.765646e-09
SCH-2011-09-04,6.551342e-10,3.7789232e-05,2.412718e-09
SCH-2011-09-05,8.517478e-10,9.955471e-06,1.324006e-09
SCH-2011-09-06,6.780042e-10,8.987797e-10,1.7699127e-09
SCH-2011-09-07,9.593215e-10,6.057097e-06,9.788838e-10
SCH-2011-09-08,1.1529449e-09,1.3493671e-07,8.15326e-10
SCH-2011-09-09,8.016689e-10,2.5172635e-06,2.0728734e-09
SCH-2011-09-10,6.6182304e-10,2.1311735e-07,9.8523865e-09
SCH-2011-09-11,8.284275e-10,5.5294004e-07,4.081846e-09
SCH-2011-09-12,7.857302e-10,9.966981e-07,1.0374762e-09
SCH-2011-09-13,8.6068846e-10,8.5754664e-07,1.2366536e-09
SCH-2011-09-14,1.0618988e-09,9.825042e-07,2.7463467e-09
SCH-2011-09-15,8.11203e-10,3.777186e-07,6.400543e-10
SCH-2011-09-16,8.215041e-10,4.26769e-09,1.9279647e-09
SCH-2011-09-17,8.047875e-10,1.583266e-06,2.0551598e-09
SCH-2011-09-18,7.569801e-10,1.3057593e-05,1.0457663e-09
SCH-2011-09-19,7.1399386e-10,3.5628464e-06,1.0896922e-09
SCH-2011-09-20,6.277695e-10,7.125144e-08,4.098682e-09
SCH-2011-09-21,7.233796e-10,0.0,3.7814445e-09
SCH-2011-09-22,6.5421196e-10,6.096348e-08,8.211905e-09
SCH-2011-09-23,8.756558e-10,2.415328e-08,2.1598834e-09
SCH-2011-09-24,6.282498e-10,0.0,3.1408514e-09
SCH-2011-09-25,6.618488e-10,0.0,1.0927567e-08
SCH-2011-09-26,6.454708e-10,3.7304854e-08,9.145601e-09
SCH-2011-09-27,8.278526e-10,0.0,6.575023e-09
SCH-2011-09-28,8.6639024e-10,0.0,2.1151905e-09
SCH-2011-09-29,8.5143825e-10,0.0,2.1855833e-09
SCH-2011-09-30,5.7629396e-10,4.8257976e-07,1.4821371e-09
SCH-2011-10-01,4.8629745e-10,5.6153596e-08,4.509408e-09
SCH-2011-10-02,4.520751e-10,5.582072e-07,3.6314138e-09
SCH-2011-10-03,4.79013e-10,5.954422e-07,3.6284669e-09
SCH-2011-10-04,6.357524e-10,1.0438708e-08,4.8390354e-09
SCH-2011-10-05,6.291963e-10,3.6034628e-08,4.1634483e-09
SCH-2011-10-06,6.626063e-10,7.939965e-06,1.9313495e-09
SCH-2011-10-07,5.4458726e-10,7.1889926e-06,3.1364553e-10
SCH-2011-10-08,6.340856e-10,1.04990695e-05,3.767071e-10
SCH-2011-10-09,4.0408343e-10,6.054759e-06,5.8394e-10
SCH-2011-10-10,5.5840665e-10,1.02631675e-05,6.473584e-10
SCH-2011-10-11,7.2951883e-10,1.2550404e-07,7.845475e-10
SCH-2011-10-12,6.7612116e-10,5.6027693e-07,5.801415e-10
SCH-2011-10-13,5.732557e-10,3.4253394e-06,3.4662992e-10
SCH-2011-10-14,6.075369e-10,8.202733e-09,1.2319432e-10
SCH-2011-10-15,4.928914e-10,0.0,5.485661e-10
SCH-2011-10-16,2.894879e-10,8.5353236e-10,1.2054908e-09
SCH-2011-10-17,3.030389e-10,9.716704e-08,1.7275361e-09
SCH-2011-10-18,3.7621853e-10,0.0,5.016963e-10
SCH-2011-10-19,4.0234951e-10,7.966361e-05,5.221991e-10
SCH-2011-10-20,2.994449e-10,1.0922639e-06,4.3043397e-10
SCH-2011-10-21,2.3091479e-10,6.039045e-10,9.619927e-10
SCH-2011-10-22,1.9488994e-10,1.0669226e-09,8.895776e-10
SCH-2011-10-23,2.2337963e-10,1.2803127e-09,1.6443753e-09
SCH-2011-10-24,3.4523534e-10,2.133845e-09,2.0671775e-09
SCH-2011-10-25,4.5761e-10,1.2066803e-06,3.0465457e-09
SCH-2011-10-26,3.907108e-10,1.61623e-06,8.443475e-10
SCH-2011-10-27,2.8671635e-10,2.2777982e-08,1.9704642e-09
SCH-2011-10-28,4.6110338e-10,0.0,2.8241087e-09
SCH-2011-10-29,4.3540005e-10,0.0,4.3800252e-09
SCH-2011-10-30,4.3886592e-10,4.262347e-09,5.033001e-09
SCH-2011-10-31,3.0699138e-10,5.7216397e-07,2.2926956e-09
SCH-2011-11-01,3.0567213e-10,1.28927695e-08,1.5224292e-09
SCH-2011-11-02,3.873945e-10,2.7040238e-08,1.8513346e-09
SCH-2011-11-03,4.383642e-10,0.0,2.225978e-09
SCH-2011-11-04,4.3907564e-10,2.2525788e-07,2.492434e-09
SCH-2011-11-05,5.0003557e-10,0.0,1.6521592e-09
SCH-2011-11-06,6.9009837e-10,0.0,1.5176116e-09
SCH-2011-11-07,4.0869458e-10,3.2607977e-06,1.3296093e-09
SCH-2011-11-08,3.7674408e-10,1.226566e-07,1.837098e-09
SCH-2011-11-09,2.400147e-10,8.55968e-07,1.1656045e-09
SCH-2011-11-10,3.0768604e-10,1.05239344e-07,1.2444293e-09
SCH-2011-11-11,2.8146036e-10,1.5058875e-07,1.0404829e-09
SCH-2011-11-12,3.664073e-10,6.036771e-11,1.7113972e-09
SCH-2011-11-13,1.8919807e-10,5.776616e-08,9.731023e-10
SCH-2011-11-14,2.7573865e-10,7.858891e-09,9.469571e-10
SCH-2011-11-15,2.2308368e-10,2.7171132e-10,8.339791e-10
SCH-2011-11-16,2.3141739e-10,0.0,9.763759e-10
SCH-2011-11-17,2.5567953e-10,0.0,1.0499919e-09
SCH-2011-11-18,2.9897002e-10,3.1253876e-08,1.5966057e-09
SCH-2011-11-19,2.5100488e-10,0.0,1.4991036e-09
SCH-2011-11-20,3.6996933e-10,0.0,2.3225097e-09
SCH-2011-11-21,3.899356e-10,0.0,2.3242799e-09
SCH-2011-11-22,3.7075493e-10,0.0,2.3191749e-09
SCH-2011-11-23,3.955948e-10,4.438724e-09,2.0155269e-09
SCH-2011-11-24,2.9592262e-10,6.2267125e-09,1.045802e-09
SCH-2011-11-25,2.8600938e-10,5.713332e-09,8.91528e-10
SCH-2011-11-26,3.430543e-10,1.1893988e-07,1.1137486e-09
SCH-2011-11-27,3.1851116e-10,1.1377188e-08,7.7996876e-10
SCH-2011-11-28,3.7010045e-10,3.4374898e-07,1.0460507e-09
SCH-2011-11-29,3.0689543e-10,1.5400378e-09,1.0925586e-09
SCH-2011-11-30,3.692443e-10,4.1310912e-07,8.6625906e-10
SCH-2011-12-01,3.0512434e-10,5.704269e-08,8.5264956e-10
SCH-2011-12-02,3.7043074e-10,1.5070482e-05,4.8963583e-10
SCH-2011-12-03,3.1106498e-10,1.1749778e-05,2.5580604e-10
SCH-2011-12-04,2.741972e-10,1.6065096e-05,8.9256394e-11
SCH-2011-12-05,3.0580358e-10,3.3756685e-05,7.330385e-11
SCH-2011-12-06,3.440554e-10,7.3532947e-06,1.2573115e-10
SCH-2011-12-07,2.7064204e-10,2.0912206e-05,7.3576714e-11
SCH-2011-12-08,3.2176556e-10,1.2328688e-06,1.1836418e-10
SCH-2011-12-09,2.9032907e-10,2.3275905e-05,1.4064142e-10
SCH-2011-12-10,3.1215225e-10,3.878056e-05,2.7199923e-10
SCH-2011-12-11,3.233616e-10,1.3016275e-06,7.677283e-10
SCH-2011-12-12,3.2933492e-10,6.7748247e-06,3.3499753e-10
SCH-2011-12-13,2.7600688e-10,5.0634276e-07,1.4607952e-10
SCH-2011-12-14,2.979314e-10,4.181259e-06,1.0220657e-10
SCH-2011-12-15,2.9661337e-10,2.1460494e-06,1.3304953e-10
SCH-2011-12-16,1.9268837e-10,6.753258e-05,5.4483616e-11
SCH-2011-12-17,2.357869e-10,1.4349644e-07,1.2236982e-10
SCH-2011-12-18,3.157215e-10,0.0,2.5435673e-10
SCH-2011-12-19,3.0640251e-10,0.0,3.679871e-10
SCH-2011-12-20,2.1766072e-10,0.0,2.6495045e-10
SCH-2011-12-21,2.4113447e-10,0.0,2.6376706e-10
SCH-2011-12-22,2.180102e-10,2.2994678e-05,4.5189014e-10
SCH-2011-12-23,2.792756e-10,1.3272252e-06,5.524488e-10
SCH-2011-12-24,2.9165342e-10,7.550461e-06,1.7014808e-10
SCH-2011-12-25,3.4619482e-10,8.874633e-08,5.7547045e-10
SCH-2011-12-26,3.4154682e-10,5.833969e-09,8.4538904e-10
SCH-2011-12-27,3.4032144e-10,6.988998e-07,1.5985577e-09
SCH-2011-12-28,2.8845948e-10,5.495821e-09,9.085152e-10
SCH-2011-12-29,3.269315e-10,4.3749574e-06,2.6130806e-10
SCH-2011-12-30,2.6599029e-10,2.3530813e-06,1.0439267e-10
SCH-2011-12-31,3.1635322e-10,4.242687e-06,1.5871689e-10
SCH-2012-01-01,3.104522e-10,4.6557357e-06,1.6710927e-10
SCH-2012-01-02,3.5779135e-10,1.7153534e-05,1.6284711e-10
SCH-2012-01-03,3.148362e-10,1.4668333e-07,1.2484964e-10
SCH-2012-01-04,3.0499275e-10,2.3529092e-05,5.04e-11
SCH-2012-01-05,2.1040265e-10,1.6392152e-05,5.201628e-11
SCH-2012-01-06,2.8365565e-10,9.946234e-09,5.4296713e-11
SCH-2012-01-07,3.269963e-10,6.3416164e-06,1.2786776e-10
SCH-2012-01-08,2.7702923e-10,7.1680474e-06,1.5666438e-10
SCH-2012-01-09,3.4058253e-10,3.024543e-06,4.2899365e-10
SCH-2012-01-10,2.92204e-10,2.8087438e-06,5.6325883e-10
SCH-2012-01-11,4.107954e-10,3.9018385e-08,1.4834447e-09
SCH-2012-01-12,3.098234e-10,6.3996746e-09,1.1167264e-09
SCH-2012-01-13,2.8993094e-10,1.8279856e-07,3.3120523e-10
SCH-2012-01-14,1.7431581e-10,0.0,5.208908e-10
SCH-2012-01-15,2.560576e-10,0.0,2.733708e-10
SCH-2012-01-16,3.469081e-10,0.0,2.1617835e-10
SCH-2012-01-17,3.0871428e-10,0.0,7.8028334e-10
SCH-2012-01-18,3.5745634e-10,0.0,1.4458738e-09
SCH-2012-01-19,2.4214808e-10,1.1026611e-05,1.3871126e-10
SCH-2012-01-20,3.2528494e-10,1.3125766e-05,4.548642e-11
SCH-2012-01-21,3.5504077e-10,1.584218e-05,1.2420126e-10
SCH-2012-01-22,4.1672765e-10,1.116661e-05,4.0671737e-11
SCH-2012-01-23,4.6554538e-10,4.1495546e-06,8.654663e-11
SCH-2012-01-24,3.6003897e-10,2.7390051e-06,2.0344866e-10
SCH-2012-01-25,4.3575518e-10,5.2568794e-08,5.582212e-10
SCH-2012-01-26,4.921892e-10,2.7122562e-07,6.081418e-10
SCH-2012-01-27,4.0663248e-10,1.248096e-05,4.593164e-10
SCH-2012-01-28,2.84571e-10,4.887411e-07,2.5782107e-10
SCH-2012-01-29,5.4692373e-10,0.0,1.0048156e-10
SCH-2012-01-30,4.504577e-10,0.0,1.3518535e-10
SCH-2012-01-31,4.461601e-10,0.0,8.8470085e-11
SCH-2012-02-01,4.743614e-10,0.0,3.5134253e-11
SCH-2012-02-02,7.763684e-10,0.0,4.3536254e-11
SCH-2012-02-03,6.5499683e-10,0.0,5.0547542e-11
SCH-2012-02-04,5.581496e-10,0.0,5.532207e-11
SCH-2012-02-05,3.9381326e-10,0.0,8.711251e-11
SCH-2012-02-06,4.0945414e-10,0.0,9.556576e-11
SCH-2012-02-07,5.330087e-10,0.0,6.186193e-11
SCH-2012-02-08,6.200291e-10,0.0,9.897262e-11
SCH-2012-02-09,4.3880788e-10,0.0,2.2217464e-10
SCH-2012-02-10,8.073082e-10,0.0,6.36709e-11
SCH-2012-02-11,5.450862e-10,0.0,4.0780882e-11
SCH-2012-02-12,6.555541e-10,0.0,7.980329e-11
SCH-2012-02-13,6.1815675e-10,0.0,4.3630097e-10
SCH-2012-02-14,6.2505123e-10,0.0,1.5279113e-10
SCH-2012-02-15,8.3917695e-10,4.901085e-08,5.533294e-11
SCH-2012-02-16,5.986728e-10,0.0,2.1327673e-10
SCH-2012-02-17,6.4805145e-10,1.17921445e-07,4.1031314e-10
SCH-2012-02-18,6.2716166e-10,8.19601e-08,2.840921e-10
SCH-2012-02-19,8.3385016e-10,8.889217e-06,1.6299286e-10
SCH-2012-02-20,8.185045e-10,0.0,6.241482e-10
SCH-2012-02-21,6.990054e-10,0.0,7.949639e-10
SCH-2012-02-22,7.1926937e-10,0.0,1.4149631e-09
SCH-2012-02-23,9.55551e-10,3.267815e-08,8.0166623e-10
SCH-2012-02-24,8.469337e-10,5.8838886e-08,8.429976e-10
SCH-2012-02-25,7.556755e-10,2.5862823e-07,1.8599546e-09
SCH-2012-02-26,8.5165874e-10,4.958955e-06,7.921605e-10
SCH-2012-02-27,7.5032225e-10,1.2076362e-07,1.6139834e-09
SCH-2012-02-28,7.6051154e-10,0.0,1.9201347e-09
SCH-2012-02-29,8.076132e-10,9.1262116e-08,1.9656579e-09
SCH-2012-03-01,8.061395e-10,4.0869892e-08,1.385867e-09
SCH-2012-03-02,7.379366e-10,7.261076e-08,2.834569e-09
SCH-2012-03-03,8.0045304e-10,1.7109825e-08,2.677437e-09
SCH-2012-03-04,1.1041604e-09,7.340621e-07,1.7110586e-09
SCH-2012-03-05,1.0022371e-09,1.421119e-06,7.143404e-10
SCH-2012-03-06,8.200419e-10,2.784691e-07,3.7188908e-10
SCH-2012-03-07,9.497256e-10,0.0,1.4762469e-09
SCH-2012-03-08,1.1967319e-09,6.793395e-06,3.6929237e-10
SCH-2012-03-09,9.539137e-10,0.0,8.32875e-10
SCH-2012-03-10,8.840325e-10,0.0,3.436844e-09
SCH-2012-03-11,1.0418075e-09,2.2447398e-06,1.0860575e-09
SCH-2012-03-12,1.1659386e-09,6.9584964e-08,8.042638e-10
SCH-2012-03-13,1.3029063e-09,7.548806e-11,8.9669e-10
SCH-2012-03-14,1.2982447e-09,1.1955068e-08,1.2478909e-09
SCH-2012-03-15,9.206631e-10,0.0,2.529128e-09
SCH-2012-03-16,9.706342e-10,0.0,3.548667e-09
SCH-2012-03-17,9.929115e-10,0.0,1.6366432e-09
SCH-2012-03-18,9.998614e-10,1.6942438e-05,9.176273e-10
SCH-2012-03-19,1.0204017e-09,8.745944e-06,3.756589e-10
SCH-2012-03-20,1.3304121e-09,4.1694875e-07,9.765134e-10
SCH-2012-03-21,1.1313513e-09,0.0,1.0204448e-09
SCH-2012-03-22,1.1658982e-09,0.0,1.5164968e-09
SCH-2012-03-23,1.1332864e-09,0.0,2.9565796e-09
SCH-2012-03-24,1.3218632e-09,0.0,2.443325e-09
SCH-2012-03-25,1.3395483e-09,0.0,1.730688e-09
SCH-2012-03-26,1.5210486e-09,0.0,7.79672e-10
SCH-2012-03-27,1.4059283e-09,0.0,1.0350563e-09
SCH-2012-03-28,1.3444924e-09,0.0,1.0242488e-09
SCH-2012-03-29,1.2930028e-09,0.0,1.6621328e-09
SCH-2012-03-30,1.1988647e-09,1.1517561e-06,3.164791e-10
SCH-2012-03-31,1.135032e-09,1.420961e-07,1.6222339e-09
SCH-2012-04-01,1.3550749e-09,1.431191e-06,1.65053e-10
SCH-2012-04-02,9.835697e-10,0.0,1.2557102e-09
SCH-2012-04-03,9.216129e-10,5.6698445e-07,2.3682716e-09
SCH-2012-04-04,1.3073991e-09,8.836754e-06,6.1978356e-10
SCH-2012-04-05,1.7795779e-09,1.105746e-05,4.8466087e-10
SCH-2012-04-06,1.57346e-09,1.2515884e-06,5.138447e-10
SCH-2012-04-07,1.058917e-09,1.2559716e-06,1.3758281e-09
SCH-2012-04-08,1.042405e-09,6.211768e-06,1.650328e-10
SCH-2012-04-09,8.09233e-10,5.145369e-06,4.4045173e-10
SCH-2012-04-10,9.2026736e-10,2.3909377e-06,4.6321103e-10
SCH-2012-04-11,1.1461239e-09,1.6093863e-05,2.9659625e-10
SCH-2012-04-12,7.747988e-10,5.598325e-06,9.35915e-10
SCH-2012-04-13,8.144939e-10,2.6123307e-06,3.4033327e-09
SCH-2012-04-14,1.1754261e-09,1.9716895e-06,6.3500705e-10
SCH-2012-04-15,1.6570508e-09,1.19452925e-05,2.4407576e-10
SCH-2012-04-16,1.4660806e-09,1.1670952e-05,2.3014925e-10
SCH-2012-04-17,8.304563e-10,3.3574906e-07,5.202832e-10
SCH-2012-04-18,8.1024837e-10,3.2808996e-06,1.0187013e-09
SCH-2012-04-19,6.036374e-10,8.805265e-07,6.319938e-10
SCH-2012-04-20,9.497637e-10,6.5864435e-07,1.1278114e-09
SCH-2012-04-21,6.638624e-10,1.1510797e-05,6.0227484e-10
SCH-2012-04-22,9.745231e-10,2.206187e-06,3.6887898e-10
SCH-2012-04-23,6.7845374e-10,4.4186127e-06,5.016019e-10
SCH-2012-04-24,7.809713e-10,9.981557e-06,4.435815e-10
SCH-2012-04-25,7.968419e-10,1.4466688e-07,6.480255e-10
SCH-2012-04-26,7.331097e-10,1.591281e-06,3.5069703e-09
SCH-2012-04-27,7.166715e-10,7.3880074e-08,4.592664e-09
SCH-2012-04-28,6.639258e-10,0.0,4.048185e-09
SCH-2012-04-29,7.4143336e-10,1.6608974e-06,9.474077e-10
SCH-2012-04-30,1.009362e-09,1.5628757e-08,1.7732016e-09
SCH-2012-05-01,5.7029115e-10,2.3054934e-06,8.480467e-10
SCH-2012-05-02,1.0371151e-09,1.571366e-06,1.4065524e-09
SCH-2012-05-03,7.006438e-10,0.0,2.1287416e-09
SCH-2012-05-04,7.0673517e-10,0.0,7.0759554e-09
SCH-2012-05-05,6.8833345e-10,2.377797e-06,8.5512153e-10
SCH-2012-05-06,6.415244e-10,4.2042034e-06,1.2233072e-09
SCH-2012-05-07,7.531853e-10,3.3772147e-07,4.3480832e-09
SCH-2012-05-08,6.146606e-10,4.32999e-06,7.962923e-09
SCH-2012-05-09,5.281738e-10,3.397427e-06,8.7591484e-10
SCH-2012-05-10,5.4306465e-10,0.0,3.4200478e-09
SCH-2012-05-11,6.0337296e-10,0.0,3.5779884e-09
SCH-2012-05-12,8.6450697e-10,1.7475704e-05,9.382061e-10
SCH-2012-05-13,8.23417e-10,1.0157146e-07,3.6740685e-10
SCH-2012-05-14,7.313305e-10,0.0,1.3638132e-09
SCH-2012-05-15,8.1418067e-10,9.553992e-07,6.1516494e-09
SCH-2012-05-16,4.556462e-10,7.023953e-06,4.93929e-10
SCH-2012-05-17,4.6620235e-10,5.560802e-08,2.300603e-09
SCH-2012-05-18,6.136754e-10,1.6306283e-09,2.0064255e-09
SCH-2012-05-19,5.909707e-10,2.809765e-07,5.427877e-09
SCH-2012-05-20,7.7598444e-10,0.0,1.8853765e-09
SCH-2012-05-21,6.8076994e-10,3.5907642e-06,1.7060726e-09
SCH-2012-05-22,4.7603527e-10,5.404027e-06,1.4483194e-09
SCH-2012-05-23,6.966631e-10,1.7984182e-06,2.2900213e-09
SCH-2012-05-24,1.0069252e-09,7.558961e-07,2.6607048e-09
SCH-2012-05-25,1.0244455e-09,0.0,8.7008495e-10
SCH-2012-05-26,9.514955e-10,0.0,8.6264074e-10
SCH-2012-05-27,8.0189977e-10,0.0,1.8580316e-09
SCH-2012-05-28,7.3048856e-10,0.0,3.5478747e-09
SCH-2012-05-29,8.088031e-10,0.0,7.171448e-09
SCH-2012-05-30,7.5787127e-10,0.0,5.8124754e-09
SCH-2012-05-31,7.838758e-10,6.8765075e-07,6.21684e-09
SCH-2012-06-01,6.8831096e-10,3.2337593e-06,1.1804083e-09
SCH-2012-06-02,5.816855e-10,2.8011144e-07,2.1733566e-09
SCH-2012-06-03,6.9240247e-10,3.90737e-05,2.3617805e-09
SCH-2012-06-04,7.749562e-10,1.0225614e-05,1.259565e-09
SCH-2012-06-05,4.1163525e-10,3.6080753e-06,5.6125354e-10
SCH-2012-06-06,5.716261e-10,9.3569615e-06,4.8747504e-09
SCH-2012-06-07,5.423512e-10,2.1769702e-06,4.8249524e-09
SCH-2012-06-08,6.345746e-10,1.1963226e-05,1.2610528e-09
SCH-2012-06-09,6.3667804e-10,4.2165996e-07,1.6532591e-09
SCH-2012-06-10,5.6117505e-10,4.8745537e-06,3.7424135e-09
SCH-2012-06-11,5.6225813e-10,7.2537136e-06,3.3821699e-09
SCH-2012-06-12,5.7717053e-10,3.000509e-05,2.559546e-09
SCH-2012-06-13,6.8270933e-10,8.842696e-07,1.25093e-09
SCH-2012-06-14,4.740582e-10,8.793904e-08,4.0776533e-09
SCH-2012-06-15,5.6691396e-10,0.0,5.4649174e-09
SCH-2012-06-16,6.846117e-10,4.757548e-07,3.2580485e-09
SCH-2012-06-17,6.191123e-10,2.117007e-06,2.5193936e-09
SCH-2012-06-18,7.0430545e-10,0.0,4.0521866e-09
SCH-2012-06-19,8.6362295e-10,2.4087916e-07,2.4242532e-09
SCH-2012-06-20,6.306096e-10,6.3522875e-06,2.4111297e-09
SCH-2012-06-21,5.726765e-10,3.226395e-07,5.620361e-09
SCH-2012-06-22,6.9771e-10,8.578676e-08,6.791689e-10
SCH-2012-06-23,5.500026e-10,3.7982318e-08,6.5187926e-09
SCH-2012-06-24,6.83821e-10,1.8754508e-07,1.04492885e-08
SCH-2012-06-25,7.133598e-10,3.8296566e-05,1.0720945e-09
SCH-2012-06-26,5.7334826e-10,1.0294432e-06,5.2302007e-09
SCH-2012-06-27,6.0491834e-10,7.681763e-08,9.2974295e-09
SCH-2012-06-28,6.236301e-10,0.0,4.3237716e-09
SCH-2012-06-29,5.799985e-10,0.0,9.509081e-09
SCH-2012-06-30,7.940698e-10,7.920244e-08,3.2467176e-09
SCH-2012-07-01,5.8613936e-10,8.863672e-06,1.511763e-09
SCH-2012-07-02,8.166564e-10,5.5770897e-06,1.3856702e-09
SCH-2012-07-03,5.123083e-10,3.7365485e-06,2.1356454e-09
SCH-2012-07-04,6.816131e-10,1.296064e-06,5.5120086e-09
SCH-2012-07-05,5.102495e-10,1.5097612e-10,1.0022846e-08
SCH-2012-07-06,5.857208e-10,3.3168333e-06,1.5107523e-09
SCH-2012-07-07,5.1799787e-10,6.855159e-07,3.1275358e-09
SCH-2012-07-08,5.884634e-10,9.362322e-06,3.3047292e-09
SCH-2012-07-09,6.5599937e-10,2.3635203e-06,1.396886e-09
SCH-2012-07-10,6.16736e-10,2.9443072e-08,6.2924688e-09
SCH-2012-07-11,6.707771e-10,9.888516e-07,1.5830186e-09
SCH-2012-07-12,6.584384e-10,3.093751e-06,8.215724e-10
SCH-2012-07-13,5.807256e-10,2.678935e-05,2.610827e-09
SCH-2012-07-14,5.3909643e-10,6.3912767e-06,9.0642094e-10
SCH-2012-07-15,6.5849787e-10,3.1278778e-06,1.0320041e-09
SCH-2012-07-16,6.7787537e-10,1.208198e-07,1.4479612e-09
SCH-2012-07-17,8.025516e-10,1.0681798e-07,1.6664824e-09
SCH-2012-07-18,6.476031e-10,4.993126e-08,5.6838148e-09
SCH-2012-07-19,9.1482594e-10,1.05994765e-07,2.1928601e-09
SCH-2012-07-20,7.3335593e-10,1.0176788e-05,4.138339e-09
SCH-2012-07-21,5.6981314e-10,4.6729583e-06,2.2391926e-09
SCH-2012-07-22,8.2000917e-10,9.049472e-11,1.5002426e-09
SCH-2012-07-23,1.011863e-09,0.0,1.3852787e-09
SCH-2012-07-24,1.0042178e-09,0.0,2.3614992e-09
SCH-2012-07-25,8.257088e-10,0.0,8.705273e-09
SCH-2012-07-26,6.673534e-10,0.0,2.0001933e-08
SCH-2012-07-27,6.382125e-10,0.0,1.205984e-08
SCH-2012-07-28,8.2450585e-10,3.0684677e-07,5.644052e-09
SCH-2012-07-29,8.1299517e-10,3.3435601e-06,1.8198768e-09
SCH-2012-07-30,6.9388784e-10,6.9989255e-08,4.6589204e-09
SCH-2012-07-31,6.392251e-10,1.2787041e-08,6.652922e-09
SCH-2012-08-01,7.706684e-10,3.4141294e-09,4.469633e-09
SCH-2012-08-02,7.772321e-10,3.2479293e-06,2.1638917e-09
SCH-2012-08-03,6.017148e-10,3.068294e-06,3.4834808e-09
SCH-2012-08-04,6.393442e-10,3.5848615e-08,1.2608803e-08
SCH-2012-08-05,6.058234e-10,7.561964e-06,3.7228733e-09
SCH-2012-08-06,6.241972e-10,2.3784178e-05,1.7119616e-09
SCH-2012-08-07,7.4036177e-10,4.663485e-08,2.144229e-09
SCH-2012-08-08,7.076234e-10,1.1736063e-07,4.7721946e-09
SCH-2012-08-09,8.161236e-10,0.0,2.7029299e-09
SCH-2012-08-10,1.1614394e-09,0.0,2.2657343e-09
SCH-2012-08-11,1.1962303e-09,1.7070647e-09,1.6590941e-09
SCH-2012-08-12,8.922417e-10,0.0,2.8711258e-09
SCH-2012-08-13,7.665123e-10,0.0,1.9905514e-08
SCH-2012-08-14,8.2158247e-10,0.0,1.7247778e-08
SCH-2012-08-15,7.205746e-10,0.0,1.4192711e-08
SCH-2012-08-16,8.1906315e-10,1.0699891e-05,2.1724786e-09
SCH-2012-08-17,6.892803e-10,1.1949396e-08,4.141918e-09
SCH-2012-08-18,7.5808915e-10,0.0,8.9803285e-09
SCH-2012-08-19,6.7532974e-10,0.0,1.7374287e-08
