date,number,surface,latitude,longitude,d2m,t2m
2018-10-11,0,0,25.23,55.98,287.26334,304.76312
2018-10-12,0,0,25.23,55.98,287.5712,303.9992
2018-10-13,0,0,25.23,55.98,286.91956,303.77115
2018-10-14,0,0,25.23,55.98,290.07654,303.75034
2018-10-15,0,0,25.23,55.98,294.5536,303.42996
2018-10-16,0,0,25.23,55.98,295.10944,302.84497
2018-10-17,0,0,25.23,55.98,292.46692,302.93265
2018-10-18,0,0,25.23,55.98,291.14435,302.89426
2018-10-19,0,0,25.23,55.98,292.7458,302.8559
2018-10-20,0,0,25.23,55.98,292.76196,302.90894
2018-10-21,0,0,25.23,55.98,292.99136,302.59787
2018-10-22,0,0,25.23,55.98,292.73172,302.98697
2018-10-23,0,0,25.23,55.98,293.44452,303.94952
2018-10-24,0,0,25.23,55.98,293.65875,304.12518
2018-10-25,0,0,25.23,55.98,293.4175,303.2002
2018-10-26,0,0,25.23,55.98,292.8462,301.91818
2018-10-27,0,0,25.23,55.98,295.04962,302.3383
2018-10-28,0,0,25.23,55.98,295.63373,301.5554
2018-10-29,0,0,25.23,55.98,295.15057,300.5132
2018-10-30,0,0,25.23,55.98,294.89938,300.01825
2018-10-31,0,0,25.23,55.98,290.65887,300.01193
2018-11-01,0,0,25.23,55.98,289.67328,300.22748
2018-11-02,0,0,25.23,55.98,287.62463,300.37866
2018-11-03,0,0,25.23,55.98,283.23907,300.03482
2018-11-04,0,0,25.23,55.98,282.45627,299.0707
2018-11-05,0,0,25.23,55.98,284.88297,298.5325
2018-11-06,0,0,25.23,55.98,287.62683,298.7402
2018-11-07,0,0,25.23,55.98,289.9306,299.525
2018-11-08,0,0,25.23,55.98,291.29608,299.60107
2018-11-09,0,0,25.23,55.98,292.68542,299.7754
2018-11-10,0,0,25.23,55.98,292.78802,300.34476
2018-11-11,0,0,25.23,55.98,291.91553,300.1433
2018-11-12,0,0,25.23,55.98,292.46246,300.7373
2018-11-13,0,0,25.23,55.98,290.48837,301.32336
2018-11-14,0,0,25.23,55.98,290.83618,300.03644
2018-11-15,0,0,25.23,55.98,290.2444,300.3716
2018-11-16,0,0,25.23,55.98,291.17142,299.89233
2018-11-17,0,0,25.23,55.98,292.28882,300.53604
2018-11-18,0,0,25.23,55.98,292.28104,300.87686
2018-11-19,0,0,25.23,55.98,289.79886,298.89206
2018-11-20,0,0,25.23,55.98,290.40042,298.80963
2018-11-21,0,0,25.23,55.98,289.93582,298.7343
2018-11-22,0,0,25.23,55.98,288.94214,297.3328
2018-11-23,0,0,25.23,55.98,289.8403,297.87198
2018-11-24,0,0,25.23,55.98,292.2229,298.70407
2018-11-25,0,0,25.23,55.98,291.78516,298.76666
2018-11-26,0,0,25.23,55.98,291.50195,296.00504
2018-11-27,0,0,25.23,55.98,287.97476,296.20267
2018-11-28,0,0,25.23,55.98,287.9669,295.7495
2018-11-29,0,0,25.23,55.98,288.88104,296.19928
2018-11-30,0,0,25.23,55.98,288.29663,297.1327
2018-12-01,0,0,25.23,55.98,287.63617,297.54843
2018-12-02,0,0,25.23,55.98,290.57712,296.68896
2018-12-03,0,0,25.23,55.98,290.4604,296.70813
2018-12-04,0,0,25.23,55.98,290.4389,296.1809
2018-12-05,0,0,25.23,55.98,289.69815,296.4631
2018-12-06,0,0,25.23,55.98,290.36243,296.64957
2018-12-07,0,0,25.23,55.98,289.14972,297.51947
2018-12-08,0,0,25.23,55.98,287.65405,297.3286
2018-12-09,0,0,25.23,55.98,286.81845,297.0296
2018-12-10,0,0,25.23,55.98,289.16986,297.4159
2018-12-11,0,0,25.23,55.98,288.91693,297.4472
2018-12-12,0,0,25.23,55.98,288.81537,295.95618
2018-12-13,0,0,25.23,55.98,288.72632,294.76617
2018-12-14,0,0,25.23,55.98,288.55063,295.50394
2018-12-15,0,0,25.23,55.98,288.46265,295.86633
2018-12-16,0,0,25.23,55.98,285.84604,295.6177
2018-12-17,0,0,25.23,55.98,285.60144,295.31873
2018-12-18,0,0,25.23,55.98,285.21304,294.7422
2018-12-19,0,0,25.23,55.98,287.2766,294.29858
2018-12-20,0,0,25.23,55.98,287.11322,295.0114
2018-12-21,0,0,25.23,55.98,288.47824,294.53387
2018-12-22,0,0,25.23,55.98,287.5077,295.16907
2018-12-23,0,0,25.23,55.98,284.2786,294.63046
2018-12-24,0,0,25.23,55.98,284.187,293.85458
2018-12-25,0,0,25.23,55.98,284.2296,293.58673
2018-12-26,0,0,25.23,55.98,283.9182,293.7929
2018-12-27,0,0,25.23,55.98,283.62695,293.53726
2018-12-28,0,0,25.23,55.98,285.36273,293.8203
2018-12-29,0,0,25.23,55.98,284.87903,294.27145
2018-12-30,0,0,25.23,55.98,288.25934,294.7846
2018-12-31,0,0,25.23,55.98,288.92578,294.86508
2019-01-01,0,0,25.23,55.98,288.8079,295.05005
2019-01-02,0,0,25.23,55.98,286.72937,294.56226
2019-01-03,0,0,25.23,55.98,286.87408,294.926
2019-01-04,0,0,25.23,55.98,288.50287,296.3766
2019-01-05,0,0,25.23,55.98,288.03174,294.6591
2019-01-06,0,0,25.23,55.98,287.83936,294.84833
2019-01-07,0,0,25.23,55.98,287.2887,295.4124
2019-01-08,0,0,25.23,55.98,286.65823,295.60364
2019-01-09,0,0,25.23,55.98,286.94998,295.82275
2019-01-10,0,0,25.23,55.98,288.04602,295.82526
2019-01-11,0,0,25.23,55.98,285.43,294.47437
2019-01-12,0,0,25.23,55.98,284.98755,293.5276
2019-01-13,0,0,25.23,55.98,285.20944,294.1214
2019-01-14,0,0,25.23,55.98,288.44934,295.24835
2019-01-15,0,0,25.23,55.98,290.17203,295.8459
2019-01-16,0,0,25.23,55.98,288.33325,295.76282
2019-01-17,0,0,25.23,55.98,288.4666,296.30362
2019-01-18,0,0,25.23,55.98,286.08585,294.5573
2019-01-19,0,0,25.23,55.98,283.8406,292.66464
2019-01-20,0,0,25.23,55.98,280.56314,292.2721
2019-01-21,0,0,25.23,55.98,279.15576,292.12668
2019-01-22,0,0,25.23,55.98,283.16846,291.72018
2019-01-23,0,0,25.23,55.98,285.38763,292.60355
2019-01-24,0,0,25.23,55.98,285.2945,293.42398
2019-01-25,0,0,25.23,55.98,285.43542,294.26547
2019-01-26,0,0,25.23,55.98,283.74017,295.3709
2019-01-27,0,0,25.23,55.98,283.3973,295.97794
2019-01-28,0,0,25.23,55.98,286.77567,296.18082
2019-01-29,0,0,25.23,55.98,288.46136,296.38452
2019-01-30,0,0,25.23,55.98,287.46545,296.0076
2019-01-31,0,0,25.23,55.98,286.50235,294.57004
2019-02-01,0,0,25.23,55.98,287.92932,294.87793
2019-02-02,0,0,25.23,55.98,287.44693,295.64325
2019-02-03,0,0,25.23,55.98,290.04285,294.53992
2019-02-04,0,0,25.23,55.98,287.17456,293.85873
2019-02-05,0,0,25.23,55.98,284.19598,292.33908
2019-02-06,0,0,25.23,55.98,279.33594,292.08847
2019-02-07,0,0,25.23,55.98,277.85535,291.87592
2019-02-08,0,0,25.23,55.98,280.10608,291.8043
2019-02-09,0,0,25.23,55.98,282.97333,293.3546
2019-02-10,0,0,25.23,55.98,286.55774,294.586
2019-02-11,0,0,25.23,55.98,287.9986,294.91733
2019-02-12,0,0,25.23,55.98,286.00885,294.0521
2019-02-13,0,0,25.23,55.98,282.97516,292.54745
2019-02-14,0,0,25.23,55.98,284.02753,293.1023
2019-02-15,0,0,25.23,55.98,285.35733,294.22995
2019-02-16,0,0,25.23,55.98,288.5219,295.70013
2019-02-17,0,0,25.23,55.98,290.92603,294.91
2019-02-18,0,0,25.23,55.98,284.09424,293.6164
2019-02-19,0,0,25.23,55.98,284.67245,293.5706
2019-02-20,0,0,25.23,55.98,281.56628,293.68454
2019-02-21,0,0,25.23,55.98,283.37372,292.7269
2019-02-22,0,0,25.23,55.98,285.78168,293.61743
2019-02-23,0,0,25.23,55.98,287.40244,295.17007
2019-02-24,0,0,25.23,55.98,286.3332,296.0602
2019-02-25,0,0,25.23,55.98,283.65924,295.884
2019-02-26,0,0,25.23,55.98,285.64337,294.9776
2019-02-27,0,0,25.23,55.98,284.93823,294.29944
2019-02-28,0,0,25.23,55.98,285.2866,295.6596
