date,number,surface,latitude,longitude,d2m,t2m
2005-09-11,0,0,60.2,24.96,281.31696,284.66623
2005-09-12,0,0,60.2,24.96,283.89197,286.4065
2005-09-13,0,0,60.2,24.96,279.3313,284.81924
2005-09-14,0,0,60.2,24.96,285.5938,287.7522
2005-09-15,0,0,60.2,24.96,282.42142,284.919
2005-09-16,0,0,60.2,24.96,276.5383,281.61188
2005-09-17,0,0,60.2,24.96,275.76675,281.66245
2005-09-18,0,0,60.2,24.96,280.62875,284.65952
2005-09-19,0,0,60.2,24.96,285.03247,286.4024
2005-09-20,0,0,60.2,24.96,284.9736,286.46896
2005-09-21,0,0,60.2,24.96,284.59595,286.43686
2005-09-22,0,0,60.2,24.96,283.43854,285.47235
2005-09-23,0,0,60.2,24.96,284.81674,287.03305
2005-09-24,0,0,60.2,24.96,284.87146,287.3969
2005-09-25,0,0,60.2,24.96,284.6091,286.76144
2005-09-26,0,0,60.2,24.96,284.5329,287.06598
2005-09-27,0,0,60.2,24.96,285.4143,287.66086
2005-09-28,0,0,60.2,24.96,286.37244,287.7079
2005-09-29,0,0,60.2,24.96,284.09933,286.01526
2005-09-30,0,0,60.2,24.96,281.7526,283.97034
2005-10-01,0,0,60.2,24.96,282.7542,284.4841
2005-10-02,0,0,60.2,24.96,285.62268,286.23868
2005-10-03,0,0,60.2,24.96,284.53598,286.24823
2005-10-04,0,0,60.2,24.96,282.73267,284.7213
2005-10-05,0,0,60.2,24.96,282.6694,284.82202
2005-10-06,0,0,60.2,24.96,282.98047,285.34427
2005-10-07,0,0,60.2,24.96,282.69333,285.21576
2005-10-08,0,0,60.2,24.96,284.0395,285.5512
2005-10-09,0,0,60.2,24.96,283.59045,285.8355
2005-10-10,0,0,60.2,24.96,284.05255,285.51114
2005-10-11,0,0,60.2,24.96,284.5089,285.9294
2005-10-12,0,0,60.2,24.96,282.6228,284.58514
2005-10-13,0,0,60.2,24.96,282.20618,283.78528
2005-10-14,0,0,60.2,24.96,281.88116,283.33923
2005-10-15,0,0,60.2,24.96,277.19873,281.3088
2005-10-16,0,0,60.2,24.96,277.27036,280.69604
2005-10-17,0,0,60.2,24.96,274.68793,278.2107
2005-10-18,0,0,60.2,24.96,277.85803,280.34183
2005-10-19,0,0,60.2,24.96,276.28333,279.40784
2005-10-20,0,0,60.2,24.96,280.73712,283.16266
2005-10-21,0,0,60.2,24.96,281.3771,283.6208
2005-10-22,0,0,60.2,24.96,282.01422,283.4401
2005-10-23,0,0,60.2,24.96,277.65637,279.29327
2005-10-24,0,0,60.2,24.96,271.46127,274.80457
2005-10-25,0,0,60.2,24.96,271.39105,277.21173
2005-10-26,0,0,60.2,24.96,274.59283,275.72705
2005-10-27,0,0,60.2,24.96,271.4268,274.41644
2005-10-28,0,0,60.2,24.96,272.88928,276.30664
2005-10-29,0,0,60.2,24.96,274.8782,280.07092
2005-10-30,0,0,60.2,24.96,277.01556,279.91217
2005-10-31,0,0,60.2,24.96,277.79587,280.2267
2005-11-01,0,0,60.2,24.96,276.78906,280.6505
2005-11-02,0,0,60.2,24.96,276.99625,280.75385
2005-11-03,0,0,60.2,24.96,280.38248,281.87823
2005-11-04,0,0,60.2,24.96,279.42368,281.02502
