date,number,surface,latitude,longitude,d2m,t2m
2003-11-27,0,0,61.85,24.29,273.27997,273.46695
2003-11-28,0,0,61.85,24.29,275.99756,276.1729
2003-11-29,0,0,61.85,24.29,275.96094,276.28772
2003-11-30,0,0,61.85,24.29,274.0748,274.46704
2003-12-01,0,0,61.85,24.29,275.7533,275.93042
2003-12-02,0,0,61.85,24.29,275.989,276.17578
2003-12-03,0,0,61.85,24.29,276.22937,276.4162
2003-12-04,0,0,61.85,24.29,276.0959,276.52155
2003-12-05,0,0,61.85,24.29,270.2998,273.48868
2003-12-06,0,0,61.85,24.29,265.23718,269.1893
2003-12-07,0,0,61.85,24.29,269.5157,271.3737
2003-12-08,0,0,61.85,24.29,267.66257,274.09036
2003-12-09,0,0,61.85,24.29,266.23352,268.0468
2003-12-10,0,0,61.85,24.29,273.11707,273.90457
2003-12-11,0,0,61.85,24.29,274.11484,275.56674
2003-12-12,0,0,61.85,24.29,268.5324,271.17166
2003-12-13,0,0,61.85,24.29,266.2994,268.51532
2003-12-14,0,0,61.85,24.29,269.56006,270.1007
2003-12-15,0,0,61.85,24.29,268.67404,269.4275
2003-12-16,0,0,61.85,24.29,263.3634,264.71545
2003-12-17,0,0,61.85,24.29,263.91205,264.83008
2003-12-18,0,0,61.85,24.29,263.39798,264.57428
2003-12-19,0,0,61.85,24.29,274.46323,274.82965
2003-12-20,0,0,61.85,24.29,266.65027,267.71652
2003-12-21,0,0,61.85,24.29,261.33295,262.6338
2003-12-22,0,0,61.85,24.29,258.58917,262.17255
2003-12-23,0,0,61.85,24.29,255.09222,256.31653
2003-12-24,0,0,61.85,24.29,263.93317,264.82556
2003-12-25,0,0,61.85,24.29,274.94415,275.2477
2003-12-26,0,0,61.85,24.29,273.36798,273.84406
2003-12-27,0,0,61.85,24.29,273.46207,273.82898
2003-12-28,0,0,61.85,24.29,272.98996,274.05048
2003-12-29,0,0,61.85,24.29,270.81247,271.7519
2003-12-30,0,0,61.85,24.29,267.6919,268.86105
2003-12-31,0,0,61.85,24.29,266.43665,267.3468
2004-01-01,0,0,61.85,24.29,257.4453,258.80835
2004-01-02,0,0,61.85,24.29,250.32849,251.76762
2004-01-03,0,0,61.85,24.29,258.2691,259.4877
2004-01-04,0,0,61.85,24.29,267.0741,267.6084
2004-01-05,0,0,61.85,24.29,267.08972,267.65686
2004-01-06,0,0,61.85,24.29,265.64728,266.03992
2004-01-07,0,0,61.85,24.29,267.6323,269.02005
2004-01-08,0,0,61.85,24.29,267.8987,268.68396
2004-01-09,0,0,61.85,24.29,267.686,268.23767
2004-01-10,0,0,61.85,24.29,260.56024,261.71146
2004-01-11,0,0,61.85,24.29,261.0492,262.3401
2004-01-12,0,0,61.85,24.29,263.75665,264.87903
2004-01-13,0,0,61.85,24.29,271.47986,271.9712
2004-01-14,0,0,61.85,24.29,269.83704,270.37418
2004-01-15,0,0,61.85,24.29,265.43182,266.502
2004-01-16,0,0,61.85,24.29,263.5686,264.55554
2004-01-17,0,0,61.85,24.29,266.4333,266.911
2004-01-18,0,0,61.85,24.29,265.07333,265.85242
2004-01-19,0,0,61.85,24.29,258.32632,259.79138
2004-01-20,0,0,61.85,24.29,255.6247,257.16605
2004-01-21,0,0,61.85,24.29,256.53973,258.05383
2004-01-22,0,0,61.85,24.29,256.14767,257.62213
2004-01-23,0,0,61.85,24.29,259.16132,260.6789
2004-01-24,0,0,61.85,24.29,270.95654,271.89203
2004-01-25,0,0,61.85,24.29,264.7847,266.083
2004-01-26,0,0,61.85,24.29,263.49463,264.3553
2004-01-27,0,0,61.85,24.29,266.35104,267.5189
2004-01-28,0,0,61.85,24.29,264.98386,265.98438
2004-01-29,0,0,61.85,24.29,265.8681,266.77734
2004-01-30,0,0,61.85,24.29,264.88657,265.46347
2004-01-31,0,0,61.85,24.29,266.612,267.40952
2004-02-01,0,0,61.85,24.29,270.67575,271.493
2004-02-02,0,0,61.85,24.29,265.56323,266.62
2004-02-03,0,0,61.85,24.29,267.5973,268.6555
2004-02-04,0,0,61.85,24.29,274.07404,274.30795
2004-02-05,0,0,61.85,24.29,270.32922,271.23383
2004-02-06,0,0,61.85,24.29,265.5617,266.61044
2004-02-07,0,0,61.85,24.29,264.6546,266.20102
2004-02-08,0,0,61.85,24.29,258.7538,260.19513
2004-02-09,0,0,61.85,24.29,258.8003,260.37646
2004-02-10,0,0,61.85,24.29,255.18622,257.21817
2004-02-11,0,0,61.85,24.29,253.19939,255.85475
2004-02-12,0,0,61.85,24.29,255.7994,257.7858
2004-02-13,0,0,61.85,24.29,269.4605,270.15082
2004-02-14,0,0,61.85,24.29,272.47778,274.22177
2004-02-15,0,0,61.85,24.29,270.599,272.03436
2004-02-16,0,0,61.85,24.29,267.33423,269.48508
2004-02-17,0,0,61.85,24.29,268.5238,269.6039
2004-02-18,0,0,61.85,24.29,259.15405,261.53058
2004-02-19,0,0,61.85,24.29,259.33896,261.30563
2004-02-20,0,0,61.85,24.29,272.7078,273.6501
2004-02-21,0,0,61.85,24.29,271.38065,273.21716
2004-02-22,0,0,61.85,24.29,268.4489,270.84506
2004-02-23,0,0,61.85,24.29,266.68643,268.3831
2004-02-24,0,0,61.85,24.29,261.50873,263.5821
2004-02-25,0,0,61.85,24.29,267.4348,269.3251
2004-02-26,0,0,61.85,24.29,269.70477,271.15985
2004-02-27,0,0,61.85,24.29,269.76508,270.72327
2004-02-28,0,0,61.85,24.29,266.92145,268.82217
