date,number,surface,latitude,longitude,d2m,t2m
2007-01-01,0,0,47.91,7.91,278.8115,282.4391
2007-01-02,0,0,47.91,7.91,274.51526,276.40295
2007-01-03,0,0,47.91,7.91,274.6372,276.8711
2007-01-04,0,0,47.91,7.91,274.90814,278.2645
2007-01-05,0,0,47.91,7.91,276.323,279.04318
2007-01-06,0,0,47.91,7.91,277.49777,280.34467
2007-01-07,0,0,47.91,7.91,278.85785,281.12567
2007-01-08,0,0,47.91,7.91,278.09885,280.842
2007-01-09,0,0,47.91,7.91,281.11044,283.288
2007-01-10,0,0,47.91,7.91,279.65442,282.55884
2007-01-11,0,0,47.91,7.91,277.21588,282.22668
2007-01-12,0,0,47.91,7.91,277.4668,281.19687
2007-01-13,0,0,47.91,7.91,277.8778,281.02103
2007-01-14,0,0,47.91,7.91,278.22437,280.3211
2007-01-15,0,0,47.91,7.91,273.85486,274.61395
2007-01-16,0,0,47.91,7.91,275.44513,276.74658
2007-01-17,0,0,47.91,7.91,277.9494,281.3887
2007-01-18,0,0,47.91,7.91,279.42307,284.15866
2007-01-19,0,0,47.91,7.91,282.91382,285.35156
2007-01-20,0,0,47.91,7.91,280.72638,284.1146
2007-01-21,0,0,47.91,7.91,275.73672,280.55405
2007-01-22,0,0,47.91,7.91,272.99243,276.1208
2007-01-23,0,0,47.91,7.91,270.5951,272.6903
2007-01-24,0,0,47.91,7.91,266.5161,268.0677
2007-01-25,0,0,47.91,7.91,264.7828,266.83014
2007-01-26,0,0,47.91,7.91,263.14575,265.3749
2007-01-27,0,0,47.91,7.91,267.7636,269.73547
2007-01-28,0,0,47.91,7.91,271.17154,273.69235
2007-01-29,0,0,47.91,7.91,272.40903,274.7503
2007-01-30,0,0,47.91,7.91,272.18173,273.98523
2007-01-31,0,0,47.91,7.91,272.0965,273.28268
2007-02-01,0,0,47.91,7.91,273.62274,275.1028
2007-02-02,0,0,47.91,7.91,274.54602,276.09842
2007-02-03,0,0,47.91,7.91,274.40216,277.40503
2007-02-04,0,0,47.91,7.91,272.73022,275.55112
2007-02-05,0,0,47.91,7.91,272.94128,275.80487
2007-02-06,0,0,47.91,7.91,274.45557,275.93066
2007-02-07,0,0,47.91,7.91,274.6146,275.889
2007-02-08,0,0,47.91,7.91,275.51013,277.73596
2007-02-09,0,0,47.91,7.91,275.0293,277.78693
2007-02-10,0,0,47.91,7.91,274.5995,277.04465
2007-02-11,0,0,47.91,7.91,276.58838,279.23737
2007-02-12,0,0,47.91,7.91,277.41718,280.22784
2007-02-13,0,0,47.91,7.91,274.21338,278.84036
2007-02-14,0,0,47.91,7.91,274.03174,276.2467
2007-02-15,0,0,47.91,7.91,276.123,279.3789
2007-02-16,0,0,47.91,7.91,272.96237,276.31293
2007-02-17,0,0,47.91,7.91,273.17203,276.23953
2007-02-18,0,0,47.91,7.91,273.94376,277.26514
2007-02-19,0,0,47.91,7.91,275.49207,278.28464
2007-02-20,0,0,47.91,7.91,274.78558,277.22876
2007-02-21,0,0,47.91,7.91,274.13904,278.24652
2007-02-22,0,0,47.91,7.91,276.11816,280.32227
2007-02-23,0,0,47.91,7.91,276.01535,281.2459
2007-02-24,0,0,47.91,7.91,276.5877,279.8474
2007-02-25,0,0,47.91,7.91,275.66956,279.33313
2007-02-26,0,0,47.91,7.91,276.54077,277.98938
2007-02-27,0,0,47.91,7.91,274.85138,277.8357
2007-02-28,0,0,47.91,7.91,278.7499,282.3369
2007-03-01,0,0,47.91,7.91,277.6697,280.91617
2007-03-02,0,0,47.91,7.91,275.23764,279.4445
2007-03-03,0,0,47.91,7.91,277.99573,282.61646
2007-03-04,0,0,47.91,7.91,275.6391,280.83264
2007-03-05,0,0,47.91,7.91,276.26636,280.3562
2007-03-06,0,0,47.91,7.91,274.66397,279.2038
2007-03-07,0,0,47.91,7.91,277.8067,281.35333
2007-03-08,0,0,47.91,7.91,276.24445,280.33997
2007-03-09,0,0,47.91,7.91,273.70145,279.20624
2007-03-10,0,0,47.91,7.91,272.57343,278.12537
2007-03-11,0,0,47.91,7.91,271.0961,277.4267
2007-03-12,0,0,47.91,7.91,272.3153,278.54907
2007-03-13,0,0,47.91,7.91,273.98596,280.7194
2007-03-14,0,0,47.91,7.91,275.3362,280.6492
2007-03-15,0,0,47.91,7.91,276.94562,281.03906
2007-03-16,0,0,47.91,7.91,276.67853,281.19653
2007-03-17,0,0,47.91,7.91,275.32733,279.66992
2007-03-18,0,0,47.91,7.91,277.01474,280.4489
2007-03-19,0,0,47.91,7.91,272.95148,275.61447
2007-03-20,0,0,47.91,7.91,270.42645,274.4769
2007-03-21,0,0,47.91,7.91,270.53296,274.41888
2007-03-22,0,0,47.91,7.91,271.03055,273.37543
2007-03-23,0,0,47.91,7.91,272.37662,273.7614
2007-03-24,0,0,47.91,7.91,272.3845,273.72336
2007-03-25,0,0,47.91,7.91,273.4891,276.4644
2007-03-26,0,0,47.91,7.91,274.5361,279.05792
2007-03-27,0,0,47.91,7.91,275.33353,279.845
2007-03-28,0,0,47.91,7.91,275.89792,280.4262
2007-03-29,0,0,47.91,7.91,276.45883,280.39005
2007-03-30,0,0,47.91,7.91,276.45508,280.25983
2007-03-31,0,0,47.91,7.91,274.5324,276.71625
2007-04-01,0,0,47.91,7.91,276.58206,279.81046
2007-04-02,0,0,47.91,7.91,277.13034,282.03036
2007-04-03,0,0,47.91,7.91,276.75204,282.0794
2007-04-04,0,0,47.91,7.91,274.64417,278.44104
2007-04-05,0,0,47.91,7.91,273.22003,280.4085
2007-04-06,0,0,47.91,7.91,275.1738,282.58582
2007-04-07,0,0,47.91,7.91,276.91492,284.20453
2007-04-08,0,0,47.91,7.91,276.02246,283.15784
2007-04-09,0,0,47.91,7.91,276.5493,283.81763
2007-04-10,0,0,47.91,7.91,276.88565,285.11435
2007-04-11,0,0,47.91,7.91,277.98398,285.7802
2007-04-12,0,0,47.91,7.91,280.13055,287.23135
2007-04-13,0,0,47.91,7.91,280.49304,289.0724
2007-04-14,0,0,47.91,7.91,281.2002,289.85196
2007-04-15,0,0,47.91,7.91,280.62708,290.22614
2007-04-16,0,0,47.91,7.91,278.5572,289.6056
2007-04-17,0,0,47.91,7.91,278.2809,289.19385
2007-04-18,0,0,47.91,7.91,277.65677,285.11728
2007-04-19,0,0,47.91,7.91,274.42792,283.98282
2007-04-20,0,0,47.91,7.91,276.0453,285.10147
2007-04-21,0,0,47.91,7.91,276.8003,286.1792
2007-04-22,0,0,47.91,7.91,276.9242,288.51715
2007-04-23,0,0,47.91,7.91,279.474,290.6269
2007-04-24,0,0,47.91,7.91,280.59845,291.46942
