date,number,surface,latitude,longitude,d2m,t2m
2008-07-14,0,0,51.53,12.9,284.13925,289.53555
2008-07-15,0,0,51.53,12.9,284.7076,291.60892
2008-07-16,0,0,51.53,12.9,287.13013,291.2145
2008-07-17,0,0,51.53,12.9,284.33572,288.78528
2008-07-18,0,0,51.53,12.9,285.05554,289.45306
2008-07-19,0,0,51.53,12.9,286.94064,290.65057
2008-07-20,0,0,51.53,12.9,284.8363,290.03378
2008-07-21,0,0,51.53,12.9,282.48798,286.49747
2008-07-22,0,0,51.53,12.9,284.06213,287.4446
2008-07-23,0,0,51.53,12.9,285.12378,290.09454
2008-07-24,0,0,51.53,12.9,285.69345,291.50528
2008-07-25,0,0,51.53,12.9,289.23175,295.58286
2008-07-26,0,0,51.53,12.9,289.1214,297.9066
2008-07-27,0,0,51.53,12.9,286.1496,298.02246
2008-07-28,0,0,51.53,12.9,284.87686,298.13312
2008-07-29,0,0,51.53,12.9,283.75464,298.328
2008-07-30,0,0,51.53,12.9,286.41656,296.5752
2008-07-31,0,0,51.53,12.9,284.50165,297.4997
2008-08-01,0,0,51.53,12.9,287.2855,297.10736
2008-08-02,0,0,51.53,12.9,289.41776,293.52054
2008-08-03,0,0,51.53,12.9,286.5088,295.1168
2008-08-04,0,0,51.53,12.9,285.76547,293.65067
2008-08-05,0,0,51.53,12.9,283.02228,292.0349
2008-08-06,0,0,51.53,12.9,283.20554,292.72223
2008-08-07,0,0,51.53,12.9,283.85464,297.9107
2008-08-08,0,0,51.53,12.9,286.94165,294.67786
2008-08-09,0,0,51.53,12.9,282.50156,290.20166
2008-08-10,0,0,51.53,12.9,284.21405,290.5948
2008-08-11,0,0,51.53,12.9,285.5588,294.43625
2008-08-12,0,0,51.53,12.9,289.4689,292.8084
2008-08-13,0,0,51.53,12.9,283.36948,293.97015
2008-08-14,0,0,51.53,12.9,281.06702,292.9888
2008-08-15,0,0,51.53,12.9,284.13898,287.42273
2008-08-16,0,0,51.53,12.9,283.75482,287.89127
2008-08-17,0,0,51.53,12.9,281.37228,290.38788
2008-08-18,0,0,51.53,12.9,284.14276,292.10602
2008-08-19,0,0,51.53,12.9,286.9651,294.35437
2008-08-20,0,0,51.53,12.9,285.99268,291.69864
2008-08-21,0,0,51.53,12.9,283.5238,292.06207
2008-08-22,0,0,51.53,12.9,283.9267,292.56158
2008-08-23,0,0,51.53,12.9,283.7252,289.391
2008-08-24,0,0,51.53,12.9,283.08685,287.6817
2008-08-25,0,0,51.53,12.9,284.41495,288.44052
2008-08-26,0,0,51.53,12.9,286.1597,291.1433
2008-08-27,0,0,51.53,12.9,286.6403,292.6231
2008-08-28,0,0,51.53,12.9,286.659,290.64508
2008-08-29,0,0,51.53,12.9,286.97406,291.1597
2008-08-30,0,0,51.53,12.9,283.48056,289.8849
2008-08-31,0,0,51.53,12.9,281.17432,290.57358
2008-09-01,0,0,51.53,12.9,285.35886,291.09082
2008-09-02,0,0,51.53,12.9,286.7871,291.35028
2008-09-03,0,0,51.53,12.9,286.57864,292.27908
2008-09-04,0,0,51.53,12.9,285.34323,288.0971
2008-09-05,0,0,51.53,12.9,286.04474,289.75702
2008-09-06,0,0,51.53,12.9,288.39377,293.84027
2008-09-07,0,0,51.53,12.9,286.85538,289.99643
2008-09-08,0,0,51.53,12.9,284.35043,289.6214
2008-09-09,0,0,51.53,12.9,283.33432,289.2203
2008-09-10,0,0,51.53,12.9,285.73856,291.1958
2008-09-11,0,0,51.53,12.9,287.08804,292.0688
2008-09-12,0,0,51.53,12.9,285.2027,288.18884
2008-09-13,0,0,51.53,12.9,277.35416,284.3522
2008-09-14,0,0,51.53,12.9,277.6695,282.75745
2008-09-15,0,0,51.53,12.9,279.8208,283.25055
2008-09-16,0,0,51.53,12.9,276.59424,281.67767
2008-09-17,0,0,51.53,12.9,276.62415,281.6396
2008-09-18,0,0,51.53,12.9,277.48376,281.99167
2008-09-19,0,0,51.53,12.9,278.00153,282.24658
2008-09-20,0,0,51.53,12.9,279.2601,283.8686
2008-09-21,0,0,51.53,12.9,281.80118,284.3312
2008-09-22,0,0,51.53,12.9,281.32266,283.50217
2008-09-23,0,0,51.53,12.9,282.7917,283.5315
2008-09-24,0,0,51.53,12.9,282.59335,284.3346
2008-09-25,0,0,51.53,12.9,281.1089,284.20648
2008-09-26,0,0,51.53,12.9,280.01215,282.90475
2008-09-27,0,0,51.53,12.9,280.74164,283.38852
2008-09-28,0,0,51.53,12.9,280.1095,283.6444
2008-09-29,0,0,51.53,12.9,280.86417,284.51562
2008-09-30,0,0,51.53,12.9,280.3644,283.63577
2008-10-01,0,0,51.53,12.9,282.62476,285.4396
2008-10-02,0,0,51.53,12.9,278.96393,283.80048
2008-10-03,0,0,51.53,12.9,277.31836,281.43552
2008-10-04,0,0,51.53,12.9,276.61404,279.61496
2008-10-05,0,0,51.53,12.9,277.53415,282.27878
2008-10-06,0,0,51.53,12.9,282.8441,284.46686
2008-10-07,0,0,51.53,12.9,283.70816,285.7787
2008-10-08,0,0,51.53,12.9,283.3783,285.63876
2008-10-09,0,0,51.53,12.9,283.6573,284.5803
2008-10-10,0,0,51.53,12.9,281.51117,283.641
2008-10-11,0,0,51.53,12.9,282.70776,285.2294
2008-10-12,0,0,51.53,12.9,282.80978,284.89172
2008-10-13,0,0,51.53,12.9,282.95657,285.87308
2008-10-14,0,0,51.53,12.9,284.91516,287.61664
2008-10-15,0,0,51.53,12.9,282.68213,285.68146
2008-10-16,0,0,51.53,12.9,282.7026,284.7236
2008-10-17,0,0,51.53,12.9,277.6448,281.28122
2008-10-18,0,0,51.53,12.9,277.26718,280.76974
2008-10-19,0,0,51.53,12.9,278.09848,281.89087
2008-10-20,0,0,51.53,12.9,278.87262,283.76773
2008-10-21,0,0,51.53,12.9,283.7605,287.64206
2008-10-22,0,0,51.53,12.9,280.51346,281.6009
2008-10-23,0,0,51.53,12.9,277.32236,279.92795
2008-10-24,0,0,51.53,12.9,275.2287,278.40833
2008-10-25,0,0,51.53,12.9,278.3141,280.1937
2008-10-26,0,0,51.53,12.9,277.90976,282.57983
2008-10-27,0,0,51.53,12.9,280.6451,282.6492
2008-10-28,0,0,51.53,12.9,278.22598,279.75012
2008-10-29,0,0,51.53,12.9,277.75684,278.5645
2008-10-30,0,0,51.53,12.9,275.7055,276.07556
2008-10-31,0,0,51.53,12.9,275.95862,277.963
2008-11-01,0,0,51.53,12.9,276.82547,277.9489
2008-11-02,0,0,51.53,12.9,278.23816,278.58704
2008-11-03,0,0,51.53,12.9,281.45947,282.0077
2008-11-04,0,0,51.53,12.9,281.6108,281.79645
2008-11-05,0,0,51.53,12.9,282.6753,283.06143
2008-11-06,0,0,51.53,12.9,282.80753,282.9511
2008-11-07,0,0,51.53,12.9,282.20404,283.2395
2008-11-08,0,0,51.53,12.9,280.26642,281.64655
2008-11-09,0,0,51.53,12.9,279.60733,282.4124
2008-11-10,0,0,51.53,12.9,281.0177,285.71268
2008-11-11,0,0,51.53,12.9,279.01788,285.68146
2008-11-12,0,0,51.53,12.9,277.42264,280.72534
2008-11-13,0,0,51.53,12.9,276.51578,278.28024
2008-11-14,0,0,51.53,12.9,274.67313,277.29333
2008-11-15,0,0,51.53,12.9,279.31793,282.22763
2008-11-16,0,0,51.53,12.9,279.2625,282.30878
2008-11-17,0,0,51.53,12.9,273.49054,277.15402
2008-11-18,0,0,51.53,12.9,272.47986,275.3707
2008-11-19,0,0,51.53,12.9,277.02255,279.22037
2008-11-20,0,0,51.53,12.9,278.47406,281.05563
2008-11-21,0,0,51.53,12.9,274.36224,275.50275
2008-11-22,0,0,51.53,12.9,270.73434,273.00153
2008-11-23,0,0,51.53,12.9,270.11566,273.68292
2008-11-24,0,0,51.53,12.9,270.3526,272.56732
2008-11-25,0,0,51.53,12.9,271.12677,272.3786
2008-11-26,0,0,51.53,12.9,272.77975,274.60745
2008-11-27,0,0,51.53,12.9,275.23685,277.86804
2008-11-28,0,0,51.53,12.9,271.7262,276.17502
2008-11-29,0,0,51.53,12.9,271.99014,274.7558
2008-11-30,0,0,51.53,12.9,272.42496,273.87918
2008-12-01,0,0,51.53,12.9,274.09027,275.06915
2008-12-02,0,0,51.53,12.9,274.52322,276.48227
2008-12-03,0,0,51.53,12.9,272.06738,274.9792
