date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2003-04-03,60,67.76,29.61,1.6011974e-07,5.0282734e-12,2.0665458e-09,1.840749e-10,4.253215e-10
2003-04-04,60,67.76,29.61,1.5288506e-07,5.0055632e-12,7.395446e-10,1.0528331e-10,1.1920613e-10
2003-04-05,60,67.76,29.61,1.5142922e-07,2.0851539e-12,3.5519968e-10,1.782759e-11,1.0567535e-10
2003-04-06,60,67.76,29.61,1.5069678e-07,1.6119375e-12,2.2247551e-10,1.9037967e-11,1.04600814e-10
2003-04-07,60,67.76,29.61,1.5294893e-07,6.6665428e-12,6.9575457e-10,5.8635215e-11,1.1450358e-10
2003-04-08,60,67.76,29.61,1.5421205e-07,5.991355e-12,9.998454e-10,1.2829098e-10,1.3648092e-10
2003-04-09,60,67.76,29.61,1.5609416e-07,8.290786e-12,1.4180768e-09,1.7129985e-10,1.1270567e-10
2003-04-10,60,67.76,29.61,1.5860329e-07,1.409391e-11,1.8651622e-09,2.2414315e-10,1.4743012e-10
2003-04-11,60,67.76,29.61,1.646207e-07,1.0335122e-11,1.8158425e-09,2.1185595e-10,2.1169169e-10
2003-04-12,60,67.76,29.61,1.5848597e-07,4.8081903e-12,1.12994e-09,9.963129e-11,1.9104304e-10
2003-04-13,60,67.76,29.61,1.4174094e-07,1.5646887e-12,5.7615374e-10,6.529238e-11,2.2116009e-10
2003-04-14,60,67.76,29.61,1.7373877e-07,4.6047233e-12,8.7594476e-10,5.86347e-11,2.2511007e-10
2003-04-15,60,67.76,29.61,1.8015356e-07,8.2664535e-12,1.8294911e-09,9.465736e-11,1.19226e-10
2003-04-16,60,67.76,29.61,1.6931348e-07,3.4494345e-12,1.5005015e-09,1.1829658e-10,1.4658891e-10
2003-04-17,60,67.76,29.61,1.6832573e-07,3.5049986e-12,3.8296907e-10,2.4872528e-11,1.1551113e-10
2003-04-18,60,67.76,29.61,1.6546984e-07,3.584434e-12,8.154015e-10,8.6472794e-11,9.932218e-11
2003-04-19,60,67.76,29.61,1.6492986e-07,6.6950868e-12,5.703951e-10,3.7400635e-11,1.7167795e-10
2003-04-20,60,67.76,29.61,1.5752043e-07,8.664196e-12,8.000859e-10,7.181824e-11,1.7525148e-10
2003-04-21,60,67.76,29.61,1.5821247e-07,9.232466e-12,5.5216254e-10,4.1262334e-11,1.9413494e-10
2003-04-22,60,67.76,29.61,1.4693126e-07,6.5431176e-12,2.7916539e-10,1.7877044e-11,8.57997e-11
2003-04-23,60,67.76,29.61,1.4987484e-07,6.433609e-12,2.4249608e-10,1.773292e-11,8.708434e-11
2003-04-24,60,67.76,29.61,1.4957098e-07,7.416198e-12,2.4867014e-10,1.8571122e-11,8.706674e-11
2003-04-25,60,67.76,29.61,1.490601e-07,1.05336035e-11,3.3783654e-10,2.457761e-11,9.248046e-11
2003-04-26,60,67.76,29.61,1.5676346e-07,2.7551676e-11,8.820708e-10,3.7293914e-11,1.2215493e-10
2003-04-27,60,67.76,29.61,1.5856577e-07,2.3207974e-11,8.53453e-10,6.048039e-11,1.07197924e-10
2003-04-28,60,67.76,29.61,1.7233721e-07,1.7120935e-11,1.1165435e-09,7.319379e-11,3.0179206e-10
2003-04-29,60,67.76,29.61,1.7501198e-07,1.3370001e-11,6.2325795e-10,4.651864e-11,2.26742e-10
2003-04-30,60,67.76,29.61,1.5240224e-07,1.481748e-11,4.3561177e-10,3.211089e-11,1.3047094e-10
2003-05-01,60,67.76,29.61,1.584221e-07,2.0571576e-11,7.068627e-10,4.7443896e-11,2.2528317e-10
2003-05-02,60,67.76,29.61,1.6519127e-07,2.5155837e-11,7.1320394e-10,3.851194e-11,1.2028414e-10
2003-05-03,60,67.76,29.61,1.5511782e-07,1.5043885e-11,4.9450066e-10,4.2717975e-11,1.4488757e-10
2003-05-04,60,67.76,29.61,1.5114367e-07,1.8522926e-11,4.1393167e-10,4.334938e-11,1.062108e-10
2003-05-05,60,67.76,29.61,1.5205813e-07,2.3314755e-11,8.9580887e-10,8.202022e-11,1.1067039e-10
2003-05-06,60,67.76,29.61,1.646253e-07,3.546907e-11,1.7870002e-09,6.465975e-11,1.0429709e-10
2003-05-07,60,67.76,29.61,1.609023e-07,2.548202e-11,7.997619e-10,3.376671e-11,8.380742e-11
2003-05-08,60,67.76,29.61,1.5308596e-07,1.1130678e-11,2.7368388e-10,2.9066331e-11,1.0223306e-10
2003-05-09,60,67.76,29.61,1.6626464e-07,2.1950632e-11,4.0247458e-10,3.008827e-11,7.587119e-11
2003-05-10,60,67.76,29.61,1.5933043e-07,4.7099134e-11,9.772525e-10,4.1674327e-11,8.8135256e-11
2003-05-11,60,67.76,29.61,1.4763776e-07,2.5532612e-11,8.2399654e-10,6.0010066e-11,9.08194e-11
2003-05-12,60,67.76,29.61,1.4691972e-07,4.3529368e-11,1.1100096e-09,6.1627106e-11,1.0752036e-10
2003-05-13,60,67.76,29.61,1.4490412e-07,2.001294e-11,6.9193723e-10,4.763617e-11,2.1082193e-10
2003-05-14,60,67.76,29.61,1.567636e-07,1.739628e-11,5.4723304e-10,2.5217998e-11,3.1397407e-10
2003-05-15,60,67.76,29.61,1.4692482e-07,9.772147e-12,5.355434e-10,5.7874323e-11,2.6013572e-10
2003-05-16,60,67.76,29.61,1.4232657e-07,3.0834484e-11,7.9761736e-10,2.6840693e-11,2.0628102e-10
2003-05-17,60,67.76,29.61,1.4461588e-07,2.097681e-11,4.883688e-10,4.112203e-11,1.8122367e-10
2003-05-18,60,67.76,29.61,1.464482e-07,3.0507867e-11,5.717164e-10,4.7411755e-11,2.8177816e-10
2003-05-19,60,67.76,29.61,1.4866103e-07,4.8194046e-11,8.229545e-10,5.444152e-11,2.5821895e-10
2003-05-20,60,67.76,29.61,1.5229745e-07,3.686984e-11,5.463612e-10,2.71336e-11,1.0124596e-10
2003-05-21,60,67.76,29.61,1.4939957e-07,4.8062516e-11,9.395753e-10,3.7645657e-11,7.679541e-11
2003-05-22,60,67.76,29.61,1.378906e-07,4.044482e-11,7.928558e-10,4.5085557e-11,1.2007045e-10
2003-05-23,60,67.76,29.61,1.4226295e-07,6.6444246e-11,7.343156e-10,3.010258e-11,1.1944465e-10
2003-05-24,60,67.76,29.61,1.3840997e-07,7.0162424e-11,5.0086196e-10,2.7557802e-11,1.1883426e-10
2003-05-25,60,67.76,29.61,1.3732873e-07,1.8869256e-10,1.1383134e-09,4.8435388e-11,1.0084586e-10
2003-05-26,60,67.76,29.61,1.345522e-07,1.1706838e-10,9.2888314e-10,4.2658092e-11,1.2434746e-10
2003-05-27,60,67.76,29.61,1.3282734e-07,8.6480705e-11,5.6908067e-10,1.6632886e-11,8.507925e-11
2003-05-28,60,67.76,29.61,1.347042e-07,6.628906e-11,3.4637657e-10,2.2807808e-11,1.001274e-10
2003-05-29,60,67.76,29.61,1.3576741e-07,1.5074372e-10,6.473076e-10,2.2435467e-11,7.874008e-11
2003-05-30,60,67.76,29.61,1.3219302e-07,1.351978e-10,8.005139e-10,3.3682668e-11,1.074599e-10
2003-05-31,60,67.76,29.61,1.3545454e-07,1.02774574e-10,5.9137195e-10,4.039812e-11,1.6408169e-10
2003-06-01,60,67.76,29.61,1.3921995e-07,6.499914e-11,3.2944558e-10,2.9376834e-11,6.5424034e-11
2003-06-02,60,67.76,29.61,1.3649435e-07,1.5889869e-10,6.7606937e-10,4.117921e-11,8.7321664e-11
2003-06-03,60,67.76,29.61,1.3781936e-07,1.1200134e-10,7.577763e-10,4.8281865e-11,8.725757e-11
2003-06-04,60,67.76,29.61,1.377646e-07,1.4537488e-10,8.064268e-10,2.3431299e-11,8.6802926e-11
2003-06-05,60,67.76,29.61,1.3386693e-07,7.278941e-11,3.0520622e-10,2.8569865e-11,5.7630675e-11
2003-06-06,60,67.76,29.61,1.3949695e-07,1.6223953e-10,6.539208e-10,3.2387672e-11,7.335515e-11
2003-06-07,60,67.76,29.61,1.3988442e-07,1.3907732e-10,7.734646e-10,5.943168e-11,8.408152e-11
2003-06-08,60,67.76,29.61,1.3743667e-07,1.5484455e-10,7.990204e-10,3.143695e-11,1.4834994e-10
2003-06-09,60,67.76,29.61,1.3572996e-07,2.1585601e-10,9.677863e-10,3.1584277e-11,1.0800927e-10
2003-06-10,60,67.76,29.61,1.2913311e-07,8.559331e-11,4.8165005e-10,3.686224e-11,2.1415596e-10
2003-06-11,60,67.76,29.61,1.2969507e-07,1.3381793e-10,4.4045045e-10,2.1341361e-11,8.190043e-11
2003-06-12,60,67.76,29.61,1.2951e-07,1.7851262e-10,7.309182e-10,3.2493754e-11,1.1797519e-10
2003-06-13,60,67.76,29.61,1.3699083e-07,1.34515e-10,4.229953e-10,2.1719135e-11,1.0505262e-10
2003-06-14,60,67.76,29.61,1.5010394e-07,1.5297602e-10,3.8117967e-10,2.0685436e-11,7.849035e-11
2003-06-15,60,67.76,29.61,1.4586375e-07,1.5545093e-10,4.4297807e-10,2.6883008e-11,8.669529e-11
2003-06-16,60,67.76,29.61,1.4816058e-07,1.8714644e-10,4.1012274e-10,2.8697945e-11,8.961974e-11
2003-06-17,60,67.76,29.61,1.4784584e-07,4.715147e-10,1.0377547e-09,4.1333194e-11,1.2536663e-10
2003-06-18,60,67.76,29.61,1.4230453e-07,4.3419474e-10,7.5610895e-10,3.7857262e-11,1.1760046e-10
2003-06-19,60,67.76,29.61,1.3585216e-07,5.7787763e-10,9.760405e-10,4.804561e-11,1.637935e-10
2003-06-20,60,67.76,29.61,1.3009625e-07,5.285685e-10,7.020995e-10,3.8129132e-11,1.1618902e-10
2003-06-21,60,67.76,29.61,1.2703356e-07,6.201899e-10,9.581022e-10,5.3650757e-11,2.2094221e-10
2003-06-22,60,67.76,29.61,1.2507819e-07,9.2358043e-10,1.0284001e-09,5.2161813e-11,1.6355874e-10
2003-06-23,60,67.76,29.61,1.2192984e-07,6.6337164e-10,8.2484686e-10,4.078415e-11,2.2381678e-10
2003-06-24,60,67.76,29.61,1.2208619e-07,6.628127e-10,6.882637e-10,5.0347233e-11,1.64385e-10
2003-06-25,60,67.76,29.61,1.3265667e-07,1.1321121e-09,1.3197266e-09,6.246136e-11,2.022335e-10
2003-06-26,60,67.76,29.61,1.18475334e-07,6.837828e-10,6.427753e-10,4.2836464e-11,2.2452805e-10
2003-06-27,60,67.76,29.61,1.15589515e-07,8.824771e-10,7.449177e-10,3.805052e-11,2.1223305e-10
2003-06-28,60,67.76,29.61,1.10718226e-07,5.890766e-10,5.077551e-10,4.3778658e-11,2.1230712e-10
2003-06-29,60,67.76,29.61,1.1455486e-07,6.6428685e-10,5.961085e-10,6.8596774e-11,2.1314076e-10
2003-06-30,60,67.76,29.61,1.4425889e-07,1.9568691e-09,2.1521425e-09,8.7794653e-11,3.478592e-10
2003-07-01,60,67.76,29.61,1.9826717e-07,1.506271e-09,3.0098415e-09,1.6343309e-10,4.936236e-10
2003-07-02,60,67.76,29.61,2.8584142e-07,1.1157157e-09,4.5899307e-09,3.3186848e-10,8.7908686e-10
2003-07-03,60,67.76,29.61,3.2487267e-07,1.5925281e-09,5.5329816e-09,4.984981e-10,7.351974e-10
2003-07-04,60,67.76,29.61,1.6908719e-07,2.308712e-09,1.9798134e-09,1.9070794e-10,3.019242e-10
2003-07-05,60,67.76,29.61,1.2514325e-07,2.445046e-09,9.1634056e-10,2.62783e-11,1.5585087e-10
2003-07-06,60,67.76,29.61,1.1373779e-07,2.5066398e-09,7.042952e-10,2.8127943e-11,7.943022e-11
2003-07-07,60,67.76,29.61,1.0906327e-07,1.5104423e-09,3.578029e-10,2.2438003e-11,4.1122668e-11
2003-07-08,60,67.76,29.61,1.1371868e-07,2.3375197e-09,7.880825e-10,3.5638003e-11,1.0401819e-10
2003-07-09,60,67.76,29.61,1.1366504e-07,1.7401779e-09,6.947931e-10,3.2090438e-11,1.6837624e-10
2003-07-10,60,67.76,29.61,1.13694156e-07,3.9386467e-09,8.894261e-10,4.146137e-11,2.4365357e-10
