date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2008-04-22,60,51.53,12.9,1.7474089e-07,1.7969996e-10,5.3467035e-09,2.4640395e-10,2.731711e-09
2008-04-23,60,51.53,12.9,2.0583488e-07,5.2146404e-10,1.22287185e-08,9.671324e-10,2.5020659e-09
2008-04-24,60,51.53,12.9,3.2335333e-07,1.8880286e-09,1.8013528e-08,1.8646482e-08,2.6603144e-09
2008-04-25,60,51.53,12.9,1.9955408e-07,3.5775222e-10,1.1700499e-08,4.9207116e-10,1.647043e-09
2008-04-26,60,51.53,12.9,2.0268159e-07,7.0135153e-10,1.1855468e-08,1.9888504e-09,1.9346094e-09
2008-04-27,60,51.53,12.9,2.5874863e-07,1.1702579e-09,1.4205188e-08,5.9186953e-09,2.5781224e-09
2008-04-28,60,51.53,12.9,2.1874885e-07,4.2315762e-10,1.1286095e-08,8.247964e-10,3.09527e-09
2008-04-29,60,51.53,12.9,2.0567471e-07,6.446003e-10,1.3820289e-08,5.381322e-10,1.8283028e-09
2008-04-30,60,51.53,12.9,2.3088839e-07,9.295277e-10,1.692722e-08,3.0466152e-09,1.5017586e-09
2008-05-01,60,51.53,12.9,1.8141343e-07,4.134287e-10,1.0493299e-08,3.156525e-10,1.6176294e-09
2008-05-02,60,51.53,12.9,1.9546142e-07,5.925326e-10,1.0857466e-08,1.6401676e-09,1.7153675e-09
2008-05-03,60,51.53,12.9,1.9044393e-07,4.8612186e-10,1.0189701e-08,1.1915166e-09,1.7404059e-09
2008-05-04,60,51.53,12.9,1.9587188e-07,7.085321e-10,1.1724747e-08,1.8641195e-09,1.9686075e-09
2008-05-05,60,51.53,12.9,1.9332518e-07,5.033823e-10,1.0780688e-08,7.870754e-10,2.0759148e-09
2008-05-06,60,51.53,12.9,1.7993095e-07,4.952717e-10,9.891712e-09,8.9371466e-10,2.2135205e-09
2008-05-07,60,51.53,12.9,2.6447862e-07,2.0370143e-09,2.0093125e-08,1.0184725e-08,3.0278575e-09
2008-05-08,60,51.53,12.9,2.4805047e-07,1.908828e-09,1.6069436e-08,1.0700479e-08,2.740588e-09
2008-05-09,60,51.53,12.9,1.8322311e-07,6.8630135e-10,1.2128996e-08,1.7490813e-09,2.6389484e-09
2008-05-10,60,51.53,12.9,1.7570426e-07,7.280216e-10,1.0505719e-08,2.0384943e-09,3.147582e-09
2008-05-11,60,51.53,12.9,1.7813358e-07,8.5528823e-10,1.1665219e-08,1.7583197e-09,3.267791e-09
2008-05-12,60,51.53,12.9,2.2769673e-07,1.7599072e-09,1.571747e-08,7.2387465e-09,3.0188612e-09
2008-05-13,60,51.53,12.9,1.6868121e-07,3.842849e-10,8.61306e-09,6.6894373e-10,2.8087415e-09
2008-05-14,60,51.53,12.9,1.7944303e-07,5.396635e-10,8.627344e-09,9.160836e-10,3.5333685e-09
2008-05-15,60,51.53,12.9,2.41934e-07,2.0174922e-09,1.7866165e-08,8.023239e-09,3.184042e-09
2008-05-16,60,51.53,12.9,1.9455132e-07,1.0822726e-09,1.2967751e-08,1.4002339e-09,2.352672e-09
2008-05-17,60,51.53,12.9,1.8865005e-07,9.491408e-10,1.2135338e-08,1.6014202e-09,1.7709488e-09
2008-05-18,60,51.53,12.9,1.5884758e-07,7.2446243e-10,7.0117063e-09,1.8305715e-10,7.602674e-10
2008-05-19,60,51.53,12.9,1.58711e-07,5.31587e-10,6.445986e-09,2.3571994e-10,1.5619421e-09
2008-05-20,60,51.53,12.9,1.7008888e-07,8.527121e-10,8.985111e-09,6.348944e-10,1.8651956e-09
2008-05-21,60,51.53,12.9,1.6597261e-07,6.924454e-10,6.6913652e-09,2.9221797e-10,2.153055e-09
