date,hybrid,latitude,longitude,u,v
2010-03-28,60,52.8,10.76,1.9179447,0.9202048
2010-03-29,60,52.8,10.76,0.733004,0.6201052
2010-03-30,60,52.8,10.76,-1.3941817,1.3691198
2010-03-31,60,52.8,10.76,1.1263168,1.4939137
2010-04-01,60,52.8,10.76,1.740748,1.9121643
2010-04-02,60,52.8,10.76,0.09950423,1.507766
2010-04-03,60,52.8,10.76,-1.1277493,1.5366248
2010-04-04,60,52.8,10.76,0.14540792,1.6269723
2010-04-05,60,52.8,10.76,1.9670869,0.06770059
2010-04-06,60,52.8,10.76,-0.37490487,1.0026803
2010-04-07,60,52.8,10.76,-1.5175234,1.3199029
2010-04-08,60,52.8,10.76,0.31727147,-0.08299105
2010-04-09,60,52.8,10.76,1.6748366,-0.80886656
2010-04-10,60,52.8,10.76,0.9332702,-1.349066
2010-04-11,60,52.8,10.76,-1.0577964,-1.6027361
2010-04-12,60,52.8,10.76,-1.2679186,-1.7639046
2010-04-13,60,52.8,10.76,-0.8005208,-1.2351794
2010-04-14,60,52.8,10.76,-1.0817642,-1.5803508
