date,hybrid,latitude,longitude,u,v
2012-12-29,60,50.57,12.99,0.09813318,1.7727921
2012-12-30,60,50.57,12.99,1.4145862,1.8446754
2012-12-31,60,50.57,12.99,2.4125097,2.0619593
2013-01-01,60,50.57,12.99,1.3379512,1.9304919
2013-01-02,60,50.57,12.99,2.482538,0.41211915
2013-01-03,60,50.57,12.99,2.9542515,1.164005
2013-01-04,60,50.57,12.99,2.977664,-0.636937
2013-01-05,60,50.57,12.99,1.967024,-1.7932186
2013-01-06,60,50.57,12.99,1.991716,-0.90390503
2013-01-07,60,50.57,12.99,0.9892215,-0.8546849
2013-01-08,60,50.57,12.99,1.4148229,0.1693877
2013-01-09,60,50.57,12.99,1.3365346,0.6872283
2013-01-10,60,50.57,12.99,3.0240676,-0.16674986
2013-01-11,60,50.57,12.99,1.5574036,-1.0756135
2013-01-12,60,50.57,12.99,1.0905787,-0.58377475
2013-01-13,60,50.57,12.99,-1.0021331,-0.3749651
2013-01-14,60,50.57,12.99,-0.60840774,0.55071926
2013-01-15,60,50.57,12.99,-0.2536771,0.5386161
2013-01-16,60,50.57,12.99,-0.4700457,-0.88230044
2013-01-17,60,50.57,12.99,-0.41042405,-1.8303363
2013-01-18,60,50.57,12.99,-1.055562,-1.1153983
2013-01-19,60,50.57,12.99,-1.3764882,-0.34690464
2013-01-20,60,50.57,12.99,-1.5301383,-0.4519456
2013-01-21,60,50.57,12.99,-0.80175924,-0.74285316
2013-01-22,60,50.57,12.99,-0.27594712,-0.48444515
2013-01-23,60,50.57,12.99,-0.44627047,-0.23535109
2013-01-24,60,50.57,12.99,-0.16660786,-0.7648508
2013-01-25,60,50.57,12.99,-0.6494934,-0.5608497
2013-01-26,60,50.57,12.99,-0.17845264,1.0600429
2013-01-27,60,50.57,12.99,1.2074771,1.647175
2013-01-28,60,50.57,12.99,1.9723693,0.82914776
2013-01-29,60,50.57,12.99,2.5253558,1.7974027
2013-01-30,60,50.57,12.99,3.5093942,1.4560915
2013-01-31,60,50.57,12.99,3.882502,1.1931725
2013-02-01,60,50.57,12.99,2.4033644,1.2386979
2013-02-02,60,50.57,12.99,1.4881449,-1.1531284
2013-02-03,60,50.57,12.99,1.9935155,-0.4231348
2013-02-04,60,50.57,12.99,2.7787733,1.0069499
2013-02-05,60,50.57,12.99,2.2342143,1.4205937
2013-02-06,60,50.57,12.99,1.0697358,0.881537
2013-02-07,60,50.57,12.99,1.1662412,-0.0509523
2013-02-08,60,50.57,12.99,0.900691,-0.08633582
2013-02-09,60,50.57,12.99,0.5935296,-0.22506905
2013-02-10,60,50.57,12.99,-0.09137973,0.32302135
2013-02-11,60,50.57,12.99,-1.853475,0.22911933
2013-02-12,60,50.57,12.99,-1.1167604,-1.0932026
2013-02-13,60,50.57,12.99,0.26183763,-0.9834306
2013-02-14,60,50.57,12.99,-0.30714643,0.12358953
2013-02-15,60,50.57,12.99,0.025298089,0.4840324
2013-02-16,60,50.57,12.99,0.32683545,0.04970085
2013-02-17,60,50.57,12.99,-0.6710539,-0.49559247
2013-02-18,60,50.57,12.99,0.064074904,-0.2821307
2013-02-19,60,50.57,12.99,1.6990813,-0.7323191
2013-02-20,60,50.57,12.99,0.80297285,-1.6147778
2013-02-21,60,50.57,12.99,-0.42839825,-1.2144923
2013-02-22,60,50.57,12.99,-1.6298269,-1.3349439
2013-02-23,60,50.57,12.99,-1.1871408,-1.5449201
2013-02-24,60,50.57,12.99,-0.44184193,-0.70325845
2013-02-25,60,50.57,12.99,-1.0709988,-0.5260501
2013-02-26,60,50.57,12.99,-0.7006471,-1.3826312
2013-02-27,60,50.57,12.99,-0.59139234,-1.1316322
2013-02-28,60,50.57,12.99,-0.15940467,-0.23061563
2013-03-01,60,50.57,12.99,1.2104497,-0.5533524
2013-03-02,60,50.57,12.99,0.95556307,0.08451912
2013-03-03,60,50.57,12.99,1.527071,-0.19199291
2013-03-04,60,50.57,12.99,-0.4585994,0.6035583
2013-03-05,60,50.57,12.99,-0.7278157,0.98523504
2013-03-06,60,50.57,12.99,-0.49301586,0.69732726
2013-03-07,60,50.57,12.99,-0.9730048,-0.08678343
2013-03-08,60,50.57,12.99,-1.1841633,-0.5058021
2013-03-09,60,50.57,12.99,-0.7318977,-0.08515033
2013-03-10,60,50.57,12.99,0.58695185,0.2567649
2013-03-11,60,50.57,12.99,-0.075496435,-1.2272391
2013-03-12,60,50.57,12.99,-1.2911878,-1.1375723
2013-03-13,60,50.57,12.99,-0.18398665,-1.1502801
2013-03-14,60,50.57,12.99,0.4967308,-0.7215375
2013-03-15,60,50.57,12.99,0.9114625,-0.73212576
2013-03-16,60,50.57,12.99,-0.29326826,1.2042081
2013-03-17,60,50.57,12.99,-1.7187235,1.3880336
2013-03-18,60,50.57,12.99,-1.2611282,0.22569665
2013-03-19,60,50.57,12.99,2.0962949,-0.550334
2013-03-20,60,50.57,12.99,0.24680462,0.61920017
2013-03-21,60,50.57,12.99,1.5012486,-0.7216167
2013-03-22,60,50.57,12.99,-0.37985146,-0.79031587
2013-03-23,60,50.57,12.99,-2.4717488,-0.7196263
2013-03-24,60,50.57,12.99,-2.7241397,-0.3750502
2013-03-25,60,50.57,12.99,-2.8498664,-0.7027496
2013-03-26,60,50.57,12.99,-2.1046033,-1.225157
2013-03-27,60,50.57,12.99,-1.6587195,-0.43854097
2013-03-28,60,50.57,12.99,-1.1840961,0.4905121
2013-03-29,60,50.57,12.99,1.1669328,0.04230438
2013-03-30,60,50.57,12.99,-0.21836437,-0.2504496
2013-03-31,60,50.57,12.99,-0.00727266,-1.4770907
2013-04-01,60,50.57,12.99,0.3087842,-0.8959333
2013-04-02,60,50.57,12.99,-1.689615,-0.577877
2013-04-03,60,50.57,12.99,-1.5780604,-1.232808
2013-04-04,60,50.57,12.99,-0.83890176,-0.95321363
2013-04-05,60,50.57,12.99,-0.8615809,-1.0685652
2013-04-06,60,50.57,12.99,0.11456468,-0.99294287
2013-04-07,60,50.57,12.99,0.1408582,-0.5704183
