date,number,surface,latitude,longitude,blh
2006-08-03,0,0,29.47,79.65,279.80206
2006-08-04,0,0,29.47,79.65,194.06323
2006-08-05,0,0,29.47,79.65,339.01294
2006-08-06,0,0,29.47,79.65,344.24905
2006-08-07,0,0,29.47,79.65,378.31586
2006-08-08,0,0,29.47,79.65,262.5499
2006-08-09,0,0,29.47,79.65,373.77454
2006-08-10,0,0,29.47,79.65,423.05203
2006-08-11,0,0,29.47,79.65,320.44012
2006-08-12,0,0,29.47,79.65,410.41495
2006-08-13,0,0,29.47,79.65,341.37988
2006-08-14,0,0,29.47,79.65,182.50731
2006-08-15,0,0,29.47,79.65,348.12958
2006-08-16,0,0,29.47,79.65,293.5461
2006-08-17,0,0,29.47,79.65,415.63647
2006-08-18,0,0,29.47,79.65,309.4909
2006-08-19,0,0,29.47,79.65,343.02176
2006-08-20,0,0,29.47,79.65,287.19638
2006-08-21,0,0,29.47,79.65,267.66367
2006-08-22,0,0,29.47,79.65,315.09793
2006-08-23,0,0,29.47,79.65,291.28052
2006-08-24,0,0,29.47,79.65,248.62679
2006-08-25,0,0,29.47,79.65,272.31647
2006-08-26,0,0,29.47,79.65,286.08475
2006-08-27,0,0,29.47,79.65,359.41254
2006-08-28,0,0,29.47,79.65,365.27536
2006-08-29,0,0,29.47,79.65,427.27466
2006-08-30,0,0,29.47,79.65,125.84805
2006-08-31,0,0,29.47,79.65,294.11783
2006-09-01,0,0,29.47,79.65,697.7323
2006-09-02,0,0,29.47,79.65,529.30853
2006-09-03,0,0,29.47,79.65,256.5637
2006-09-04,0,0,29.47,79.65,454.57916
2006-09-05,0,0,29.47,79.65,332.2733
2006-09-06,0,0,29.47,79.65,281.93246
2006-09-07,0,0,29.47,79.65,350.33984
2006-09-08,0,0,29.47,79.65,427.35812
2006-09-09,0,0,29.47,79.65,316.63443
2006-09-10,0,0,29.47,79.65,350.24127
2006-09-11,0,0,29.47,79.65,341.15698
2006-09-12,0,0,29.47,79.65,356.41516
2006-09-13,0,0,29.47,79.65,376.97006
2006-09-14,0,0,29.47,79.65,359.8298
2006-09-15,0,0,29.47,79.65,312.88202
2006-09-16,0,0,29.47,79.65,331.23914
2006-09-17,0,0,29.47,79.65,289.64838
2006-09-18,0,0,29.47,79.65,298.9077
2006-09-19,0,0,29.47,79.65,295.79803
2006-09-20,0,0,29.47,79.65,345.78644
2006-09-21,0,0,29.47,79.65,336.88635
2006-09-22,0,0,29.47,79.65,330.49155
2006-09-23,0,0,29.47,79.65,358.0079
2006-09-24,0,0,29.47,79.65,342.28366
2006-09-25,0,0,29.47,79.65,373.43295
2006-09-26,0,0,29.47,79.65,444.53818
2006-09-27,0,0,29.47,79.65,351.4675
2006-09-28,0,0,29.47,79.65,328.13266
2006-09-29,0,0,29.47,79.65,362.23358
2006-09-30,0,0,29.47,79.65,324.85486
2006-10-01,0,0,29.47,79.65,362.95682
2006-10-02,0,0,29.47,79.65,363.05737
2006-10-03,0,0,29.47,79.65,358.69934
2006-10-04,0,0,29.47,79.65,489.33774
2006-10-05,0,0,29.47,79.65,408.03812
2006-10-06,0,0,29.47,79.65,416.869
2006-10-07,0,0,29.47,79.65,411.63208
2006-10-08,0,0,29.47,79.65,411.7108
2006-10-09,0,0,29.47,79.65,438.42242
2006-10-10,0,0,29.47,79.65,349.56412
2006-10-11,0,0,29.47,79.65,350.54834
2006-10-12,0,0,29.47,79.65,365.4704
2006-10-13,0,0,29.47,79.65,369.7821
2006-10-14,0,0,29.47,79.65,454.40503
2006-10-15,0,0,29.47,79.65,366.40756
2006-10-16,0,0,29.47,79.65,360.85522
2006-10-17,0,0,29.47,79.65,380.0551
