date,number,surface,latitude,longitude,blh
2006-05-11,0,0,60.2,24.96,414.71765
2006-05-12,0,0,60.2,24.96,344.2022
2006-05-13,0,0,60.2,24.96,574.8956
2006-05-14,0,0,60.2,24.96,733.06506
2006-05-15,0,0,60.2,24.96,1037.9137
2006-05-16,0,0,60.2,24.96,928.2302
2006-05-17,0,0,60.2,24.96,630.234
2006-05-18,0,0,60.2,24.96,422.89642
2006-05-19,0,0,60.2,24.96,504.69543
2006-05-20,0,0,60.2,24.96,284.7384
2006-05-21,0,0,60.2,24.96,403.12177
2006-05-22,0,0,60.2,24.96,467.14124
2006-05-23,0,0,60.2,24.96,360.65274
2006-05-24,0,0,60.2,24.96,838.4219
2006-05-25,0,0,60.2,24.96,804.8886
2006-05-26,0,0,60.2,24.96,692.03906
2006-05-27,0,0,60.2,24.96,418.6911
2006-05-28,0,0,60.2,24.96,606.34766
2006-05-29,0,0,60.2,24.96,494.73972
2006-05-30,0,0,60.2,24.96,380.7266
2006-05-31,0,0,60.2,24.96,346.2699
2006-06-01,0,0,60.2,24.96,786.8347
2006-06-02,0,0,60.2,24.96,891.6426
2006-06-03,0,0,60.2,24.96,520.77155
2006-06-04,0,0,60.2,24.96,378.7017
2006-06-05,0,0,60.2,24.96,949.77075
2006-06-06,0,0,60.2,24.96,921.9183
2006-06-07,0,0,60.2,24.96,728.43475
2006-06-08,0,0,60.2,24.96,533.50134
2006-06-09,0,0,60.2,24.96,330.82846
2006-06-10,0,0,60.2,24.96,779.6749
2006-06-11,0,0,60.2,24.96,725.9023
2006-06-12,0,0,60.2,24.96,302.17798
2006-06-13,0,0,60.2,24.96,305.44733
2006-06-14,0,0,60.2,24.96,413.8703
2006-06-15,0,0,60.2,24.96,822.5659
2006-06-16,0,0,60.2,24.96,510.36035
2006-06-17,0,0,60.2,24.96,533.74524
2006-06-18,0,0,60.2,24.96,447.26962
2006-06-19,0,0,60.2,24.96,435.1584
2006-06-20,0,0,60.2,24.96,460.4724
2006-06-21,0,0,60.2,24.96,518.6493
2006-06-22,0,0,60.2,24.96,451.38013
2006-06-23,0,0,60.2,24.96,614.87964
2006-06-24,0,0,60.2,24.96,712.1982
2006-06-25,0,0,60.2,24.96,588.20496
2006-06-26,0,0,60.2,24.96,484.6212
2006-06-27,0,0,60.2,24.96,328.35205
2006-06-28,0,0,60.2,24.96,678.081
2006-06-29,0,0,60.2,24.96,718.0676
2006-06-30,0,0,60.2,24.96,617.3567
2006-07-01,0,0,60.2,24.96,631.2351
2006-07-02,0,0,60.2,24.96,487.2663
2006-07-03,0,0,60.2,24.96,569.08545
2006-07-04,0,0,60.2,24.96,551.63
2006-07-05,0,0,60.2,24.96,810.3059
2006-07-06,0,0,60.2,24.96,464.1588
2006-07-07,0,0,60.2,24.96,466.083
2006-07-08,0,0,60.2,24.96,528.94476
2006-07-09,0,0,60.2,24.96,490.1314
2006-07-10,0,0,60.2,24.96,651.44806
2006-07-11,0,0,60.2,24.96,511.26886
2006-07-12,0,0,60.2,24.96,749.646
2006-07-13,0,0,60.2,24.96,740.7836
2006-07-14,0,0,60.2,24.96,705.942
2006-07-15,0,0,60.2,24.96,1589.0226
2006-07-16,0,0,60.2,24.96,1037.9125
2006-07-17,0,0,60.2,24.96,511.07596
2006-07-18,0,0,60.2,24.96,1283.1301
2006-07-19,0,0,60.2,24.96,1477.0347
2006-07-20,0,0,60.2,24.96,884.58264
2006-07-21,0,0,60.2,24.96,363.38354
2006-07-22,0,0,60.2,24.96,262.40927
2006-07-23,0,0,60.2,24.96,402.8263
2006-07-24,0,0,60.2,24.96,393.36188
2006-07-25,0,0,60.2,24.96,712.1979
2006-07-26,0,0,60.2,24.96,911.19934
2006-07-27,0,0,60.2,24.96,1176.785
2006-07-28,0,0,60.2,24.96,560.32544
2006-07-29,0,0,60.2,24.96,504.90863
2006-07-30,0,0,60.2,24.96,667.08417
2006-07-31,0,0,60.2,24.96,698.4271
2006-08-01,0,0,60.2,24.96,547.73083
2006-08-02,0,0,60.2,24.96,685.79095
2006-08-03,0,0,60.2,24.96,671.3659
2006-08-04,0,0,60.2,24.96,629.75995
