date,number,surface,latitude,longitude,blh
2009-01-02,0,0,51.53,12.9,200.91064
2009-01-03,0,0,51.53,12.9,257.08087
2009-01-04,0,0,51.53,12.9,644.3483
2009-01-05,0,0,51.53,12.9,532.8969
2009-01-06,0,0,51.53,12.9,91.64657
2009-01-07,0,0,51.53,12.9,221.17009
2009-01-08,0,0,51.53,12.9,124.82463
2009-01-09,0,0,51.53,12.9,100.457
2009-01-10,0,0,51.53,12.9,91.617386
2009-01-11,0,0,51.53,12.9,161.5278
2009-01-12,0,0,51.53,12.9,257.5957
2009-01-13,0,0,51.53,12.9,290.95822
2009-01-14,0,0,51.53,12.9,134.0303
2009-01-15,0,0,51.53,12.9,178.72372
2009-01-16,0,0,51.53,12.9,197.64783
2009-01-17,0,0,51.53,12.9,251.99957
2009-01-18,0,0,51.53,12.9,547.0765
2009-01-19,0,0,51.53,12.9,655.7463
2009-01-20,0,0,51.53,12.9,301.9162
2009-01-21,0,0,51.53,12.9,71.931335
2009-01-22,0,0,51.53,12.9,214.63629
2009-01-23,0,0,51.53,12.9,447.13452
2009-01-24,0,0,51.53,12.9,668.18884
2009-01-25,0,0,51.53,12.9,195.2966
2009-01-26,0,0,51.53,12.9,272.4852
2009-01-27,0,0,51.53,12.9,305.54132
2009-01-28,0,0,51.53,12.9,300.08707
2009-01-29,0,0,51.53,12.9,520.57965
2009-01-30,0,0,51.53,12.9,523.7038
2009-01-31,0,0,51.53,12.9,476.733
2009-02-01,0,0,51.53,12.9,760.78156
2009-02-02,0,0,51.53,12.9,774.91455
2009-02-03,0,0,51.53,12.9,514.0466
2009-02-04,0,0,51.53,12.9,78.7256
2009-02-05,0,0,51.53,12.9,151.36269
2009-02-06,0,0,51.53,12.9,141.30984
2009-02-07,0,0,51.53,12.9,168.21399
2009-02-08,0,0,51.53,12.9,596.3199
2009-02-09,0,0,51.53,12.9,436.8264
2009-02-10,0,0,51.53,12.9,676.4542
2009-02-11,0,0,51.53,12.9,1065.256
2009-02-12,0,0,51.53,12.9,663.766
2009-02-13,0,0,51.53,12.9,446.25375
2009-02-14,0,0,51.53,12.9,590.5729
2009-02-15,0,0,51.53,12.9,585.06885
2009-02-16,0,0,51.53,12.9,427.63257
2009-02-17,0,0,51.53,12.9,674.0381
2009-02-18,0,0,51.53,12.9,746.7998
2009-02-19,0,0,51.53,12.9,516.93524
2009-02-20,0,0,51.53,12.9,396.44513
2009-02-21,0,0,51.53,12.9,163.41234
2009-02-22,0,0,51.53,12.9,459.4468
2009-02-23,0,0,51.53,12.9,835.252
2009-02-24,0,0,51.53,12.9,428.0829
2009-02-25,0,0,51.53,12.9,358.2741
2009-02-26,0,0,51.53,12.9,885.63837
2009-02-27,0,0,51.53,12.9,943.9405
2009-02-28,0,0,51.53,12.9,246.04439
2009-03-01,0,0,51.53,12.9,225.10237
2009-03-02,0,0,51.53,12.9,412.66647
2009-03-03,0,0,51.53,12.9,367.25934
2009-03-04,0,0,51.53,12.9,474.56558
2009-03-05,0,0,51.53,12.9,446.43362
2009-03-06,0,0,51.53,12.9,362.25616
2009-03-07,0,0,51.53,12.9,602.0394
2009-03-08,0,0,51.53,12.9,467.64194
2009-03-09,0,0,51.53,12.9,722.71826
2009-03-10,0,0,51.53,12.9,779.7189
2009-03-11,0,0,51.53,12.9,677.8761
2009-03-12,0,0,51.53,12.9,655.3168
2009-03-13,0,0,51.53,12.9,775.29254
2009-03-14,0,0,51.53,12.9,437.04315
2009-03-15,0,0,51.53,12.9,563.864
2009-03-16,0,0,51.53,12.9,221.57294
2009-03-17,0,0,51.53,12.9,852.4086
2009-03-18,0,0,51.53,12.9,794.51324
